Frame ID,X,Y,Z
109,-0.0671688,0.679451,0.154523
110,0.769833,-0.573242,0.324058
111,0.0774564,0.60168,0.259656
112,0.0914059,0.679516,0.187469
113,0.135334,0.669685,0.460441
114,0.105174,0.650769,0.112928
115,-0.0192146,0.636272,0.0335863
116,0.068651,0.79652,0.189561
117,-0.0652607,0.199374,0.361135
118,-0.066877,0.162085,-0.0272804
119,-0.130554,0.643299,0.163854
120,-0.199555,0.457246,0.279408
121,0.0200251,0.36122,-0.0933605
122,-0.347239,0.350928,0.329818
123,-0.170271,0.60078,0.212529
124,-0.0517853,0.32486,0.0195106
125,-0.17195,0.297195,-0.0403977
126,0.630704,-0.582585,0.373433
127,-0.103683,0.16606,-0.090682
128,0.82087,-0.605161,0.407385
129,-0.0859733,-0.059469,0.546881
130,0.753059,-0.37531,0.175428
131,0.0120024,0.633282,0.0399599
132,-0.243457,0.392928,0.0762562
133,-0.0710304,0.679999,-0.0100072
134,-0.0482065,0.311265,0.082556
135,-0.120499,0.615231,0.0770999
136,-0.185286,0.408674,-0.126742
137,-0.10566,0.274089,0.705018
138,-0.109951,-0.0404117,0.162635
139,-0.0934895,-0.00246188,0.139178
140,-0.101961,0.344949,-0.341938
141,-0.0237441,0.253468,-0.278155
142,-0.17988,0.357283,-0.323004
143,0.1556,0.746889,0.24009
144,0.0893296,0.31132,-0.0686628
145,0.0735691,0.58556,0.12204
146,-0.0750257,0.474874,-0.492151
147,-0.239659,-0.156363,0.917066
148,0.259981,1.03909,0.015818
149,0.203166,0.693474,0.185178
150,-0.0476791,0.609183,0.164136
151,0.467451,-0.404042,0.133505
152,-0.0093159,0.32063,-0.544449
153,0.153727,0.625351,0.337043
154,-0.0561999,0.349557,-0.611258
155,-0.13278,0.188223,-0.601584
156,0.360116,0.546923,0.26066
157,-0.116514,0.389721,-0.504263
158,0.122866,0.241921,-0.703926
159,0.0606118,0.312339,-0.599006
160,0.224184,0.808207,0.153795
161,0.0669009,0.00473779,-0.387583
162,0.191086,0.0752989,-0.309545
163,0.184919,0.221437,-0.891993
164,0.312072,-0.201109,-0.00754967
165,0.297592,0.857185,0.141276
166,0.0340483,0.84621,0.0885023
167,-0.194811,0.912663,0.335411
168,0.250787,0.872931,0.260693
169,-0.134351,1.08378,0.356629
170,0.00135606,0.346702,-0.508983
171,-0.0245246,0.858354,0.0918414
172,-0.000297122,0.384236,-0.423673
173,0.359273,0.216306,-0.0433531
174,-0.284596,0.993162,0.216135
175,-0.306179,0.95594,0.277524
176,0.151251,0.0951517,-0.238779
177,0.358212,-0.120261,-0.0107804
178,-0.0267099,1.08252,0.206422
179,0.520712,-0.257188,0.0748028
180,0.649993,-0.23813,0.0215408
181,0.284011,0.296273,-0.00944475
182,0.680499,-0.328668,-0.0613155
183,-0.2611,0.240241,-0.507417
184,0.116608,1.23633,0.292312
185,0.242441,-0.340512,0.157933
186,0.346504,0.260363,0.0597647
187,0.432989,0.442258,-0.0188391
188,-0.204216,0.396019,-0.412253
189,0.471346,0.26249,-0.117313
190,0.458924,-0.460796,0.0948049
191,0.724651,-0.144319,-0.0833335
192,0.163109,-0.447465,0.255203
193,0.295819,-0.309333,0.40148
194,0.0649988,1.22557,0.394944
195,0.444876,-0.332999,-0.00624325
196,0.0954794,0.270991,0.431392
197,0.469599,1.06233,0.292521
198,0.352064,-0.00586219,-0.0412158
199,-0.100206,1.08574,0.0914047
200,0.529556,-0.454503,0.0953431
201,0.428781,-0.448022,-0.103889
202,0.481501,-0.196763,-0.034613
203,0.347281,-0.306336,0.029038
204,0.0482283,1.4822,0.389676
205,0.0143169,-0.00527805,-0.552258
206,0.388777,1.31805,0.212729
207,-0.0640793,1.31744,0.0809634
208,0.0257225,1.112,0.0757633
209,0.601021,-0.0417495,-0.0482658
210,-0.103981,1.06852,0.069042
211,-0.395254,0.565606,-0.544071
212,0.613782,-0.238311,-0.0253592
213,-0.163233,0.90084,-0.101544
214,0.648829,-0.12617,-0.0775093
215,0.124114,0.939475,0.095424
216,0.831659,-0.0871539,-0.104088
217,-0.134813,0.643708,-0.981843
218,-0.056863,0.896102,0.0268647
219,-0.0647421,0.29218,-0.340081
220,-0.329768,0.065485,-0.413235
221,-0.0709764,0.703041,-1.06136
222,-0.57783,0.307044,-0.6506
223,-0.0986133,0.668099,-0.909411
224,-0.132267,0.794381,-1.12913
225,-0.171833,0.53129,-0.847664
226,0.35512,-0.0776499,-0.623132
227,-0.235335,0.689349,-1.15064
228,0.291239,-0.191803,-0.690723
229,-0.287919,0.384441,-0.191371
230,-0.0555892,0.990183,0.0886066
231,-0.381532,1.02965,-0.27281
232,-0.371925,0.97379,-0.249723
233,-0.496294,0.357664,-0.468288
234,-0.173061,1.02377,0.173659
235,-0.464867,0.833107,-0.228907
236,0.351664,-0.280082,-0.0149492
237,0.331724,-0.250437,0.0723158
238,-0.223906,0.67125,-0.397989
239,-0.263797,0.502094,-1.21582
240,0.435504,-0.5174,-0.122105
241,0.426905,-0.271854,-0.0215174
242,-0.126631,0.388111,0.0458256
243,0.531737,-0.238587,-0.0636332
244,-0.15113,0.861377,-0.689942
245,0.266608,-0.333042,0.0355381
246,0.23732,-0.475531,-0.0117642
247,0.5026,-0.516449,-0.150161
248,-0.0537994,0.309879,-0.104812
249,0.373303,-0.268432,-0.086798
250,-0.271332,0.186339,-0.677742
251,-0.199168,0.47853,-1.19544
252,-0.202441,0.182476,-0.833552
253,0.619909,-0.339266,0.0591511
254,-0.261791,0.451571,-1.31002
255,-0.198503,0.292441,-0.735472
256,-0.12456,0.337659,-1.07134
257,-0.256484,0.221705,-0.72205
258,-0.0176847,0.455026,-1.24496
259,-0.279678,0.0598655,-0.77984
260,-0.37803,0.352456,-0.774175
261,-0.129727,0.517056,-1.06076
262,0.379907,-0.48197,0.135343
263,-0.00278797,0.626097,-1.45515
264,-0.194022,0.376529,-0.71423
265,-0.540721,0.375412,-0.750316
266,-0.0994762,0.746274,-0.332723
267,-0.359046,0.452374,-1.27214
268,-0.0813456,0.149705,-0.681548
269,-0.144865,0.617221,-0.564167
270,0.187658,0.579071,-1.21154
271,-0.234652,0.560492,-1.12964
272,-0.335596,0.396036,-1.10789
273,-0.288259,0.343276,-0.655634
274,0.0905884,0.59978,-1.1942
275,-0.0430839,0.404019,0.0392401
276,-0.146608,0.488388,-0.902304
277,-0.0578989,0.140708,-0.681364
278,-0.00851894,0.468214,-0.54888
279,-0.0377389,0.257068,-0.628156
280,-0.00153715,0.345185,-0.0665486
281,0.0719578,0.521061,0.132681
282,0.0330107,0.441543,-0.557278
283,0.0276425,0.573441,-0.295797
284,-0.221681,-0.0791941,-0.920583
285,-0.326377,0.638295,-0.678988
286,-0.0921881,0.537749,-0.482003
287,-0.119527,0.457913,-1.03402
288,-0.171366,0.742624,-0.393604
289,-0.125411,0.660917,-0.380586
290,0.0348545,0.70956,-0.744458
291,0.0434346,0.00892494,-0.568023
292,-0.184016,0.321295,-0.81763
293,-0.0217035,0.252863,-0.141598
294,-0.20762,0.407135,-0.760957
295,0.199996,0.0304377,-0.586147
296,-0.0220861,0.536788,-0.983879
297,0.131398,0.359384,-0.0318699
298,-0.0158881,0.105498,-0.00708473
299,0.0740221,0.406711,-0.0822851
300,-0.0923433,0.248745,0.0236896
301,-0.0522223,0.0707524,-0.254619
302,0.0807386,-0.0782981,-0.404742
303,0.254741,0.150776,-0.60324
304,-0.132843,0.527863,-0.0432406
305,0.202917,-0.0454239,-0.676932
306,-0.267664,0.225648,-0.658687
307,0.18037,0.397202,-0.0998385
308,-0.0933993,0.165774,-0.703395
309,-0.230592,0.324107,-0.563323
310,0.268226,-0.052929,-0.692405
311,0.230782,0.0123371,-0.242575
312,-0.322427,0.121328,-0.93712
313,0.245298,-0.0460317,-0.285751
314,0.149626,-0.20907,-0.254956
315,0.321792,0.32494,0.00727984
316,0.382456,-0.0719853,-0.51244
317,0.362628,0.359167,-0.579262
318,0.398436,0.065276,-0.586123
319,0.405003,0.395848,-0.137509
320,0.361336,0.199896,-0.85053
321,-0.264044,0.388364,-0.90444
322,0.45273,0.405309,-0.0889567
323,-0.290166,0.194561,-0.858896
324,0.455219,0.364629,-0.057252
325,0.362646,0.228471,-0.618403
326,0.335264,0.113511,-0.655061
327,0.175603,0.0792039,-0.58873
328,-0.273447,0.282997,-1.12229
329,0.299974,0.305988,-0.697794
330,0.37067,0.266191,-0.883468
331,0.428471,0.298643,-0.962274
332,0.101254,0.286279,-0.643674
333,-0.078393,0.854699,-0.144306
334,0.528252,0.0469625,-0.440639
335,0.58923,0.121856,-0.43726
336,0.461347,-0.0401064,-0.670165
337,0.579553,0.0377532,-0.373662
338,0.406956,-0.03261,-0.549636
339,0.626108,0.0524436,-0.313541
340,0.608386,0.0556861,-0.329586
341,0.501744,0.0265902,-0.448236
342,0.555185,0.133341,-0.371828
343,0.408762,0.306775,-0.489352
344,0.280882,0.0839705,-0.650907
345,0.124921,0.0722934,-0.446032
346,0.437573,0.280764,-0.461149
347,-0.384858,0.336061,0.150992
348,0.145492,-0.0965789,-0.373672
349,0.533122,-0.07687,-0.400489
350,0.462187,0.176024,-0.341302
351,0.386828,0.207747,-0.280573
352,0.472064,0.134811,-0.338362
353,0.510578,0.116531,-0.420717
354,0.517004,-0.0216351,-0.399942
355,0.454194,0.129846,-0.389127
356,0.52714,0.347345,-0.681988
357,0.599568,0.447585,-0.74047
358,0.390768,0.240494,-0.593372
359,0.333478,0.0960277,-0.458235
360,0.716851,0.0624426,-0.392558
361,0.577172,0.434553,-1.151
362,0.614806,0.491043,-0.687828
363,0.85378,0.0933446,-0.958951
364,0.418921,0.315612,-0.406772
365,0.414078,0.0273762,-0.571201
366,0.492599,0.359361,-0.606166
367,0.398874,0.276651,0.0195473
368,0.796448,-0.0496665,-0.885474
369,0.32423,0.297933,-0.568799
370,0.723706,0.226608,-0.932458
371,0.191434,0.183567,-0.615821
372,0.281298,0.266563,-0.71955
373,0.238229,0.282079,-0.706671
374,0.633418,0.183203,-0.840165
375,0.605164,0.560156,-0.450819
376,0.662343,0.393975,-0.586477
377,0.414498,0.398893,-0.886569
378,0.791048,0.168344,-0.86853
379,-0.168258,0.481108,-0.0478264
380,0.827131,-0.0311348,-0.792004
381,0.204515,0.109528,-0.283365
382,0.175244,0.332632,-0.0203792
383,0.245569,0.207675,-0.526196
384,0.624532,0.232803,-0.2928
385,0.382864,0.108773,0.0228815
386,0.338359,0.2569,-0.906166
387,0.547283,0.0184122,-0.479229
388,0.23527,0.225535,-0.867818
389,0.560171,0.15585,-0.641163
390,0.252053,0.421143,-0.0871024
391,0.167659,0.337714,-0.902512
392,0.0644269,0.722729,-0.996141
393,0.103937,0.695435,-1.03313
394,0.166693,0.32864,-0.201396
395,0.703587,0.103611,-0.947475
396,0.0537327,0.463252,-0.9364
397,0.281014,0.208469,-0.927744
398,0.754065,-0.0927723,-0.502408
399,0.095358,0.463293,-0.00221513
400,0.327309,0.139771,-0.791366
401,0.0743798,0.225165,-0.695442
402,0.788982,0.149605,-0.486934
403,0.809008,0.0668551,-1.0333
404,0.217677,0.373609,-0.622773
405,0.508363,-0.151598,-0.4011
406,0.631213,-0.010735,-0.564671
407,0.137406,0.411657,-0.626872
408,0.689719,-0.170185,-0.426522
409,0.722975,-0.0650635,-0.345588
410,0.82037,-0.0692402,-0.457572
411,0.610084,-0.0710702,-0.414292
412,0.147995,0.247141,-0.615889
413,0.329694,0.371964,-0.633246
414,0.2223,0.400761,-1.11062
415,0.381595,0.374407,-0.475214
416,0.768408,-0.0875214,-0.468025
417,0.594043,-0.148965,-0.409076
418,0.49389,0.267216,-0.526356
419,0.160215,0.47513,-0.573847
420,0.629757,0.194561,-1.27545
421,0.286912,0.264991,-0.42515
422,0.601085,0.141105,-1.15738
423,0.621492,-0.0535539,-1.40387
424,0.634797,-0.246495,-0.437028
425,-0.0965706,0.37877,-0.560619
426,0.913493,-0.316396,-0.706575
427,0.446348,0.67795,-0.645496
428,0.480169,0.651969,-0.729275
429,0.250472,0.694718,-0.561329
430,0.760252,-0.165242,-0.473192
431,0.513314,0.672027,-0.889642
432,0.189961,0.544184,-0.599418
433,0.852257,-0.280047,-0.550887
434,-0.104531,0.226441,-0.425911
435,0.972605,-0.26879,-0.536082
436,0.40555,0.345889,-0.586189
437,-0.130075,0.342267,-0.67068
438,0.518006,-0.180235,-0.48092
439,0.939671,-0.313561,-0.796841
440,0.0431578,0.690315,-0.553054
441,0.936763,-0.498739,-0.771294
442,0.0101558,-0.183667,-0.35903
443,0.308477,-0.381305,-0.311526
444,0.264423,-0.298656,-0.355517
445,0.216167,0.653543,-0.785908
446,1.04303,-0.183482,-0.780065
447,0.17967,0.798232,-0.625453
448,0.298677,0.559001,-0.735877
449,0.206022,0.603995,-0.826395
450,0.184392,-0.379471,-0.268388
451,0.167474,-0.38307,-0.261618
452,0.596877,0.0769399,-0.604571
453,0.944467,-0.129017,-0.83764
454,0.826746,-0.0539832,-0.597498
455,-0.163397,0.553321,-0.348387
456,0.142843,-0.304049,-0.121625
457,0.96647,-0.0444223,-0.901514
458,0.660577,0.35816,-0.424842
459,-0.516887,0.565414,-0.608629
460,0.78671,0.0989402,-0.383024
461,0.797269,0.00739764,-0.714324
462,1.031,-0.123465,-0.942739
463,0.322781,0.744872,-0.76891
464,0.378225,0.708848,-0.939619
465,0.871636,0.191316,-0.595309
466,0.731172,0.0955589,-0.667214
467,0.557648,0.452033,-0.48111
468,0.924039,-0.0255328,-0.308194
469,-0.0298705,-0.414229,-0.111953
470,0.890682,0.0727223,-0.51776
471,1.0177,0.0272124,-0.181003
472,0.861903,0.22024,-0.231036
473,-0.0122672,-0.429451,-0.312555
474,0.300648,-0.469804,-0.423407
475,0.83164,-0.0224498,-0.416759
476,0.11923,-0.666154,-0.377861
477,0.868925,-0.0407368,-0.796615
478,0.0467768,-0.538223,-0.36466
479,0.960616,0.0649199,-0.599197
480,0.917989,0.0353693,-0.0114001
481,0.893219,0.00142394,-0.00150907
482,0.898662,-0.0499068,-0.427343
483,0.084801,-0.474297,-0.354481
484,0.95662,0.031296,-0.697675
485,0.911193,0.371289,-0.604255
486,-0.0096718,-0.536687,-0.420234
487,0.158172,-0.370598,0.0164442
488,1.07726,0.0228748,-0.471308
489,-0.438625,-0.720692,-0.35159
490,-0.327137,-0.83442,-0.492012
491,0.58582,-0.0520914,-0.419191
492,1.38523,-0.106079,-0.381255
493,1.03283,0.0792814,-0.0310637
494,0.995493,0.16751,0.040294
495,0.162459,0.973616,-0.649092
496,0.874168,-0.0149177,-0.693105
497,0.0214498,-0.577659,-0.23127
498,0.905613,-0.12579,-0.683716
499,0.856372,0.0681467,-0.669733
500,0.816736,0.0430749,-0.612121
