Frame ID,X,Y,Z
53,0.123928,0.448528,-0.19239
54,0.368851,-0.415837,0.326262
55,-0.174379,-0.0668171,-0.107253
56,0.266634,-0.140227,-0.437068
57,-0.258879,0.316446,0.0078523
58,-0.265405,0.392957,0.0478931
59,0.179804,0.18573,-0.17962
60,-0.271932,0.39223,0.100146
61,-0.229973,0.367364,0.301828
62,0.0617099,0.0426317,-0.0381125
63,-0.116265,0.382755,0.364911
64,0.313181,0.198763,0.0506708
65,0.651482,-0.0501994,-0.226776
66,-0.0225106,-0.201006,-0.178336
67,0.350037,-0.0288537,-0.520852
68,-0.261974,0.140923,-0.401389
69,0.406981,-0.0777974,-0.532992
70,0.50609,0.292239,0.0414459
71,-0.508984,0.221665,0.17255
72,0.392837,0.250031,0.113346
73,-0.164831,-0.303925,-0.197128
74,0.448973,0.107178,-0.53787
75,-0.113823,-0.452885,-0.0958764
76,-0.0724491,-0.122528,-0.0995705
77,-0.141873,-0.237273,-0.0535247
78,-0.46169,0.104615,0.231448
79,-0.126808,-0.359663,-0.136862
80,-0.307243,0.479984,0.315357
81,-0.0467067,-0.0792142,-0.0166763
82,-0.0783752,-0.316734,-0.174848
83,0.0928201,-0.185962,-0.137216
84,0.0361029,0.125353,-0.0629608
85,0.0694307,-0.390015,-0.30884
86,0.00852551,-0.173384,-0.076866
87,-0.0824953,-0.180421,-0.315132
88,0.112549,-0.0598665,-0.408057
89,-0.0461324,0.232518,0.122652
90,-0.225725,0.496281,-0.255743
91,-0.164431,-0.219633,-0.101819
92,0.0660819,0.237796,0.212534
93,0.00233607,-0.0814206,-0.0157117
94,0.292605,0.0889061,-0.626041
95,-0.113872,-0.15026,-0.22909
96,-0.141359,0.0348203,-0.539204
97,-0.0553012,-0.100592,-0.273054
98,0.213679,-0.0530985,0.191987
99,-0.285398,-0.0251924,-0.436576
100,0.0229617,-0.017553,-0.32306
101,-0.134234,-0.186757,0.079783
102,0.10694,0.358636,0.0581715
103,-0.0753213,-0.082723,-0.406686
104,0.185095,0.321665,0.0624342
105,-0.0804408,-0.132565,-0.291979
106,-0.346879,0.25193,-0.0214722
107,-0.0686621,-0.0324576,-0.371095
108,0.00761209,0.267553,-0.530007
109,0.0325264,-0.0455842,-0.453758
110,0.0878126,-0.349817,-0.420817
111,-0.14556,-0.434276,-0.266421
112,0.0989636,0.046679,-0.296321
113,-0.187991,-0.0671882,-0.38225
114,0.0212929,-0.449906,-0.468589
115,0.234116,0.204221,-0.471118
116,0.155022,0.00932597,-0.355794
117,0.159568,0.0341655,-0.353274
118,0.0225201,0.0550292,-0.31125
119,-0.0196895,0.0292517,-0.256266
120,-0.0427431,0.267416,-0.214261
121,-0.200763,0.158813,-0.481124
122,-0.249214,-0.0233105,-0.238539
123,0.187665,0.177619,-0.398718
124,0.00178122,-0.0734979,-0.235941
125,0.00543507,0.0157346,-0.164534
126,0.0538128,0.218611,-0.0601818
127,0.115057,-0.481504,-0.116956
128,0.00354983,-0.396456,-0.204407
129,0.16979,-0.222656,-0.565103
130,-0.0832971,0.136907,-0.341424
131,0.0558357,-0.385747,-0.17632
132,0.540065,0.285781,-0.454284
133,0.086384,-0.464979,-0.0734245
134,0.0747011,-0.43058,-0.074351
135,-0.253205,0.305232,0.00716606
136,0.207579,-0.104278,-0.362301
137,-0.0340934,-0.291306,-0.49187
138,0.148562,-0.468435,-0.478958
139,-0.184146,0.248187,-0.171737
140,0.525343,0.0707783,-0.588511
141,-0.0596737,-0.34137,-0.216951
142,-0.00930283,-0.358969,-0.286268
143,0.491626,0.0293183,-0.624467
144,-0.152422,-0.25163,-0.448389
145,-0.160627,0.00538378,-0.179216
146,0.467522,-0.0443979,-0.57228
147,-0.0763868,-0.313639,-0.395523
148,0.18,-0.19035,-0.217938
149,-0.186313,0.229311,0.196175
150,0.61697,0.354555,-0.388293
151,-0.0379791,0.325721,0.08041
152,-0.26454,0.0765286,0.289233
153,0.114006,-0.725699,-0.426344
154,0.742238,0.40802,-0.265527
155,0.424048,0.207379,-0.295966
156,-0.349383,-0.0312267,0.180977
157,-0.172289,0.226262,0.199931
158,-0.0962512,-0.273898,-0.425669
159,0.0469097,0.100708,-0.228611
160,0.744397,0.318376,-0.616144
161,-0.134336,0.183706,0.211589
162,-0.224228,0.121018,0.249258
163,0.560078,0.0046419,-0.329193
164,-0.0306232,-0.0829466,0.00508087
165,-0.037304,0.146959,0.202597
166,-0.0546134,0.0296931,-0.0286234
167,-0.386485,0.0617443,0.190309
168,0.0374787,0.251151,0.0148028
169,0.046546,0.403976,0.217043
170,-0.131455,0.190511,0.283186
171,0.0457262,0.0129526,0.047927
172,-0.530024,0.219921,0.0340391
173,-0.0659005,-0.0528406,0.161682
174,-0.203275,0.244031,0.262793
175,-0.549309,0.106936,0.235143
176,0.169629,-0.699127,-0.502273
177,-0.0239964,0.184946,0.101852
178,-0.178536,0.201331,0.15686
179,0.646285,0.12427,-0.38483
180,-0.0345578,-0.0352066,0.108153
181,-0.260333,-0.0251867,0.142172
182,-0.145412,0.198285,0.138206
183,-0.430098,0.059085,0.14214
184,0.197822,-0.551956,-0.658299
185,-0.0847432,0.228664,0.191191
186,-0.229327,0.0697065,0.230677
187,-0.318093,0.0219135,0.157378
188,-0.385485,-0.100696,0.281834
189,-0.169752,-0.0429342,0.314524
190,-0.198725,0.0452333,0.245654
191,-0.0698807,-0.260089,0.103299
192,-0.0956081,0.492137,0.30749
193,-0.495113,-0.00730766,0.16213
194,-0.22892,0.0594623,-0.0491638
195,-0.5176,0.0247454,0.175671
196,-0.34472,-0.0591363,0.0841632
197,-0.54285,0.0135704,0.222386
198,-0.642585,0.0577182,0.31551
199,-0.127684,-0.112782,0.141405
200,-0.303882,-0.129488,0.177657
201,-0.0866637,0.170419,0.0303006
202,-0.263882,-0.0575566,0.572583
203,-0.124176,-0.243482,0.237903
204,-0.700072,-0.121058,0.284687
205,-0.53423,0.0767832,0.137506
206,-0.0311146,-0.221068,0.25114
207,-0.30986,-0.113606,0.245149
208,-0.211634,0.207092,-0.0629481
209,-0.434638,0.319773,0.100087
210,-0.261875,-0.0878348,0.262175
211,-0.266644,0.270794,0.127641
212,-0.697942,-0.214304,-0.0195373
213,-0.544578,0.00927155,0.0769342
214,-0.341923,-0.0747523,0.218011
215,-0.374356,0.22874,0.0809773
216,-0.349983,0.626569,0.202362
217,-0.377697,-0.298895,0.303433
218,-0.4548,-0.112149,0.304135
219,-0.308948,0.437232,0.158892
220,-0.553395,-0.161341,0.372851
221,-0.453889,-0.12777,0.320296
222,-0.43498,-0.401539,0.353765
223,-0.406636,-0.0590883,0.167435
224,0.0341847,-0.0509909,0.0739682
225,-0.211976,0.188641,0.360834
226,-0.479757,-0.169093,0.374635
227,-0.107136,-0.065234,-0.148315
228,-0.283807,-0.0530537,-0.00856301
229,-0.372114,-0.538172,0.10093
230,0.121482,0.0694323,0.148127
231,-0.409312,-0.0445169,0.101701
232,-0.702243,-0.242268,0.246332
233,0.265012,-0.0203062,0.25225
234,-0.210533,-0.60958,0.239487
235,-0.259216,-0.479212,0.65092
236,-0.361033,-0.013373,-0.239504
237,-0.409318,-0.350782,0.0428024
238,-0.487489,-0.297006,-0.0759478
239,-0.210256,-0.044196,-0.238001
240,-0.224246,-0.0186546,-0.175238
241,-0.505733,0.198621,0.0237134
242,-0.249478,-0.191316,-0.266668
243,-0.0666194,-0.186809,0.0572535
244,-0.411349,-0.157081,-0.122699
245,-0.149308,-0.179196,-0.219171
246,-0.598371,0.155085,-0.245918
247,-0.138173,-0.137214,-0.214748
248,-0.454348,-0.280829,0.1121
249,-0.0732993,-0.121849,-0.163903
250,-0.207301,-0.168273,-0.394667
251,-0.4009,-0.0543946,-0.0327474
252,-0.570486,0.0342045,-0.33782
253,0.0979515,-0.182702,-0.0366699
254,0.0329563,0.0866593,0.0135956
255,-0.383427,-0.282549,0.0521963
256,-0.20495,-0.468102,-0.504701
257,-0.297686,-0.295139,-0.411599
258,0.160584,0.08096,-0.140278
259,-0.236022,-0.485195,-0.477427
260,-0.510731,-0.0837727,-0.0797774
261,-0.314162,-0.327876,-0.408162
262,-0.114341,-0.258952,0.208166
263,-0.109065,-0.0235475,-0.257497
264,-0.0359981,-0.344491,-0.00220734
265,-0.452229,-0.251299,-0.810333
266,-0.473918,-0.280806,-0.777597
267,-0.674607,-0.0680264,-0.0741267
268,-0.604552,-0.203182,-0.463164
269,0.0483449,-0.247194,0.0861445
270,-0.052287,-0.197841,-0.146079
271,-0.520985,-0.288547,-0.95221
272,-0.167316,-0.275791,-0.679354
273,-0.799279,0.0363002,-0.27148
274,-0.71428,0.0758113,-0.147228
275,-0.703223,-0.504326,-0.875736
276,-0.249219,-0.47391,-0.284177
277,-0.532287,-0.22571,0.254889
278,-0.426168,-0.546616,-0.137756
279,-0.914622,-0.247527,-0.219599
280,-0.173709,-0.3244,-0.150164
281,-0.554665,-0.447111,-0.879908
282,-0.774801,-0.451595,-0.819962
283,-0.434651,-0.410487,0.0413846
284,-0.0131281,-0.27148,-0.0653778
285,-0.556783,-0.0586292,0.286354
286,-0.507069,-0.0426227,0.142434
287,-0.355644,-0.544104,-0.272792
288,-0.374481,-0.0899051,-0.405316
289,-0.275505,-0.476749,-0.446716
290,-0.682681,-0.252578,-1.05646
291,-0.247009,-0.184216,-0.332292
292,-0.587512,0.173221,0.120058
293,-0.0618267,-0.226488,-0.187587
294,-0.310093,-0.370398,-0.342311
295,-0.733792,-0.473835,-0.651603
296,-0.581582,0.115862,0.0820477
297,-0.209894,-0.390984,-0.168563
298,-0.882472,-0.433152,-1.04406
299,-0.733254,-0.246224,-1.10699
300,-0.820964,-0.349885,-0.826349
301,-0.817355,-0.395857,-0.685737
302,-0.733239,-0.204256,-1.12583
303,-0.771877,-0.15781,-0.619791
304,-0.662226,-0.165715,-0.48337
305,0.117404,-0.483174,-0.00526858
306,-0.705566,-0.448536,-0.678387
307,-1.0122,-0.473427,-0.953241
308,-0.523989,0.0519365,-1.30878
309,-0.385032,0.276245,-0.971629
310,-0.550468,0.0472819,-0.639322
311,0.184407,-0.470912,-0.0389772
312,-0.245625,-0.696051,0.0665751
313,0.283348,-0.242347,-0.0392545
314,-0.878354,-0.51531,-0.796542
315,-0.599746,-0.325315,-0.692628
316,-0.560329,-0.249892,-0.846753
317,-0.932219,-0.288379,-0.52061
318,0.124982,-0.469073,0.116308
319,-0.781322,0.088694,-0.805953
320,0.141567,-0.049231,-0.0776372
321,-0.661161,-0.133125,-0.748715
322,-0.859329,-0.446613,-0.705074
323,-0.614111,-0.101731,-0.403038
324,-0.344967,-0.465583,-0.74581
325,-0.991756,-0.612929,-0.603331
326,-0.813642,-0.603663,-0.332501
327,-0.703631,0.125352,-0.782421
328,-0.92754,-0.547538,-0.808982
329,0.236059,-0.542777,0.337372
330,-0.842131,-0.646921,-0.0190334
331,-0.70457,-0.441369,-0.613689
332,0.0556385,-0.46835,0.219371
333,-0.709216,-0.405292,-0.615865
334,-0.492624,-0.532885,-0.777906
335,-0.64572,-0.526039,-0.628858
336,-0.416446,-0.343761,-0.588846
337,-0.571241,0.14159,-0.666878
338,-0.734979,-0.781331,-0.139379
339,-0.925236,-0.176748,-0.568162
340,0.0892615,-0.635254,0.275765
341,-0.688027,-0.55909,0.245537
342,-0.356872,0.287287,-0.78442
343,-0.0720438,-0.787099,0.119393
344,-0.113954,-0.45118,0.156455
345,-0.720723,-0.691288,-0.0248299
346,0.235288,-0.355605,0.336723
347,-0.538811,-0.340575,-0.829768
348,-0.778849,-0.658741,-0.949786
349,-0.466313,-0.387548,-1.03154
350,-0.0054803,-0.542849,-0.0804605
351,-0.705338,-0.705677,-0.916895
352,-0.608967,-0.692592,-0.355278
353,-0.649545,-0.764939,0.125102
354,-0.654782,-0.677293,-0.276179
355,-0.90642,-0.827295,-1.21336
356,-0.177217,-0.627151,-1.03942
357,0.097188,-0.687001,-0.00407463
358,-0.12206,-0.5121,-0.749068
359,-0.641329,-0.168384,-0.623354
360,-0.797112,-0.656954,-0.907896
361,-0.655487,-0.702401,0.110789
362,-0.285357,-0.44321,-0.822571
363,-0.429487,-0.307937,-0.787062
364,0.118471,-0.531615,-0.579419
365,-0.513767,-0.903375,-0.630466
366,-0.521042,-0.587735,0.426623
367,-0.511636,-0.948662,-0.745792
368,-0.476361,-0.647214,0.380565
369,-0.155636,-0.464091,-0.815631
370,-1.01899,-0.707803,-0.862378
371,-0.928338,-0.905366,-0.912474
372,-0.764987,-0.483073,-0.741804
373,-0.625956,-0.715084,-0.437375
374,-0.608493,-0.46023,-0.671468
375,-0.902556,-0.425656,-0.597735
376,-0.239932,-0.491575,-0.493403
377,-0.704046,-0.212828,-0.917012
378,-0.0625845,-0.611794,-0.543438
379,-0.464689,-0.848803,-0.584269
380,-0.704889,-0.326008,-0.661107
381,-0.625091,-0.572331,-0.67335
382,-0.832531,-0.273129,-0.723707
383,-0.883875,-0.408723,-0.745943
384,-1.07579,-1.05673,-1.03546
385,-0.902571,-0.59644,-0.969651
386,-0.800419,-0.12912,-0.943564
387,-0.762402,-0.580924,-0.638813
388,-0.790591,-0.534906,-0.606189
389,-0.62148,-0.311276,-0.91134
390,-0.863013,-0.261529,-0.776675
391,-1.02852,-1.02104,-1.0948
392,-0.20616,-0.54309,-0.346586
393,-0.630475,-0.284481,-1.25581
394,-0.81968,-0.461448,-0.671125
395,-0.143576,-0.343275,-0.329491
396,-0.643248,-0.669202,-0.4981
397,-0.280625,-0.537151,-0.548403
398,-0.199789,-0.447302,-0.365242
399,-0.0889872,-0.583561,-0.348658
400,-0.286744,-0.364503,-0.322979
401,-0.9189,-0.102728,-0.964491
402,-0.15252,-0.422252,-0.490178
403,-0.176902,-0.421146,-0.290524
404,-0.614879,0.003135,-0.903053
405,-0.412695,-0.362628,-0.97405
406,-0.579965,-0.602652,-0.72564
407,-0.230125,-0.578211,-0.34247
408,-0.213557,-0.516565,-0.572436
409,-0.171858,-0.277388,-0.328734
410,-0.515174,-0.461243,-0.366723
411,-0.69439,-0.537977,-0.482993
412,-0.257545,-0.451359,-0.342612
413,-0.67022,-0.401352,-0.561066
414,-0.0705315,-0.1912,-0.397122
415,-0.812966,-0.320081,-0.365068
416,-0.351913,-0.452449,-1.00359
417,-0.154657,-0.72864,-0.550423
418,-0.0674208,-0.291321,-0.273875
419,-0.167859,-0.421604,-0.287703
420,-0.703493,0.131645,-0.661172
421,-0.531391,-0.30881,-0.971838
422,-0.731035,-0.331096,-0.222123
423,-0.371896,-0.460648,-0.848531
424,-0.627157,-0.243401,-0.399567
425,-0.0745276,-0.498611,-0.465365
426,-1.02008,-0.398984,-0.730249
427,-0.204117,-0.210592,-0.350833
428,-0.631223,-0.527377,-0.981787
429,-0.56192,-0.460578,-1.05831
430,-0.596098,-0.4946,-1.10465
431,-0.801369,-0.55047,-0.963404
432,-0.448481,-0.464606,-0.329096
433,-0.692569,-0.336,-0.178622
434,-0.482698,-0.420535,-1.06455
435,-1.03518,-0.319816,-0.742865
436,-1.12492,-0.42259,-0.685224
437,-0.508643,-0.438024,-1.04753
438,-1.29633,-0.450872,-1.11203
439,-0.534678,-0.401397,-0.37359
440,-0.434192,-0.288796,-0.275146
441,-0.414023,-0.480441,-0.993604
442,-0.485049,-0.56997,-0.862242
443,-0.449264,-0.477135,-0.392683
444,-0.951021,-0.246658,-0.336369
445,-1.24826,-0.46267,-1.21488
446,-1.25517,-0.30034,-0.802824
447,-0.956123,-0.062091,-0.608041
448,-0.461687,-0.397578,-0.833868
449,-1.35869,-0.265232,-0.740271
450,-0.400034,-0.541048,-0.761169
451,-1.06173,-0.252195,-0.624382
452,-1.35372,-0.175929,-0.85491
453,-0.524898,-0.527189,-0.197009
454,-1.15792,-0.494248,-1.13713
455,-1.16457,-0.477162,-1.01494
456,-0.243278,-0.576804,-0.964113
457,-0.0729665,-0.598423,-0.979886
458,-0.135567,-0.627045,-0.974358
459,-0.475444,-0.691767,-0.486922
460,-1.1565,0.075977,-0.515844
461,-0.388811,-0.305056,-0.942325
462,-0.815192,-0.103542,-0.244024
463,-0.25867,-0.619447,-1.1142
464,-0.522322,-0.333618,-0.835407
465,-0.201462,-0.595988,-1.10996
466,-1.42127,0.0485781,-0.597711
467,-1.20925,-0.09723,-1.13631
468,-1.11626,-0.536399,-0.736269
469,-0.265206,-0.284696,-1.03834
470,-1.21963,-0.465661,-0.720843
471,-0.548356,-0.75956,-0.712428
472,-0.85815,-0.424602,-0.41261
473,-1.22493,-0.468364,-0.716671
474,-1.11076,-0.465144,-0.714604
475,-0.296399,-0.241437,-1.09413
476,-1.22063,-0.000941478,-1.18232
477,-0.0618887,-0.496597,-1.16624
478,-0.538818,-0.688939,-0.65229
479,-0.21773,-0.311734,-0.876698
480,-0.976362,-0.205677,-0.471284
481,-0.854917,0.0474063,-0.153966
482,-0.867857,-0.208095,-0.406795
483,-0.804369,-0.313855,-0.418232
484,-0.204684,-0.341284,-1.02675
485,-1.19783,0.0385612,-0.633768
486,-0.30258,-0.490267,-1.17391
487,-0.171805,-0.937128,-1.46585
488,-1.31434,0.183817,-0.852372
489,-0.872109,0.137264,-0.454872
490,-0.11674,-0.549652,-1.27127
491,-0.380043,-0.31861,-0.903784
492,-0.126412,-0.29181,-1.09551
493,-0.821688,0.107485,-0.0435008
494,-0.81351,0.00783689,-0.314654
495,-0.12682,-0.253763,-1.071
496,-1.20232,0.350638,-0.297793
497,-0.211576,-0.818112,-1.01927
498,-1.17078,0.289907,-0.033943
499,-1.09565,-0.218956,-0.868581
500,-0.114483,-0.376515,-0.99507
