Frame ID,X,Y,Z
115,-0.195561,-0.0552539,-0.0596606
116,-0.184152,0.0858108,-0.749755
117,0.09027,-0.145239,-1.2774
118,-0.219001,-0.0494263,-0.084754
119,0.410357,-0.236601,-1.16638
120,0.409729,-0.168323,-1.13475
121,0.401959,-0.356798,-1.35009
122,0.407621,-0.678128,-1.37535
123,0.242369,-0.225161,-1.38146
124,0.599698,-0.197425,-1.18671
125,0.185047,-0.222006,-1.11606
126,0.535252,-0.101982,-1.20055
127,0.179444,-0.185658,-1.31093
128,-0.193201,0.222788,-0.710597
129,0.137383,-0.429937,-1.57412
130,0.10533,-0.358141,-1.52644
131,-0.201711,0.180374,-0.70467
132,0.261241,-0.423694,-1.45622
133,-0.232543,-0.477322,-1.06612
134,0.195228,-0.244394,-1.26022
135,-0.122212,-0.540102,-1.08684
136,0.327772,-0.207871,-1.41512
137,0.0789556,-0.111385,-1.25266
138,0.016728,0.443801,0.0206312
139,0.193009,-0.39872,-1.17435
140,0.322589,-0.148506,-1.37825
141,0.229682,-0.188889,-1.17584
142,0.166523,-0.0477725,-1.4164
143,0.382331,-0.403839,-1.54042
144,0.273867,0.0170061,-1.51683
145,0.406606,-0.115697,-1.00265
146,0.129364,-0.217779,-1.26855
147,-0.0865091,-0.381118,-1.06674
148,-0.30416,-0.524166,-1.11443
149,0.00103953,-0.364515,-1.15131
150,-0.0902179,0.614801,-0.335185
151,0.271074,0.138308,-1.23165
152,0.087754,-0.279359,-1.07543
153,0.108122,0.408934,-0.489805
154,-0.116163,0.385283,-0.355655
155,0.144525,-0.572435,-1.17022
156,0.143901,-0.568403,-1.03296
157,0.165682,-0.489968,-0.871176
158,0.200896,-0.479913,-1.12747
159,0.587851,0.0699223,-1.29131
160,0.290187,-0.137674,-1.48641
161,0.229634,-0.548954,-0.835072
162,0.21261,-0.545763,-0.917324
163,0.155771,-0.282985,-0.958003
164,0.280843,-0.529956,-0.796452
165,0.42767,-0.176076,-1.71691
166,-0.195408,0.0777566,-0.890263
167,0.37422,-0.194726,-1.13235
168,-0.1602,-0.0107818,-0.925243
169,0.391874,-0.603569,-0.857311
170,0.100697,-0.918559,-1.04635
171,-0.154263,-0.0193356,-0.951288
172,-0.0141806,0.213232,-0.880477
173,-0.181513,0.0146712,-0.967301
174,-0.192024,-0.0764447,-0.85157
175,-0.234432,0.0253592,-1.08494
176,0.58752,-0.102044,-1.57054
177,-0.0841278,0.119855,-0.680171
178,0.146325,0.158628,-0.817544
179,0.0285763,0.151735,-0.981863
180,0.489595,-0.00140637,-1.03574
181,0.0411165,-0.665743,-1.17011
182,0.379177,0.321599,-1.1076
183,0.551067,-0.0551924,-0.961578
184,0.558213,0.174908,-1.1963
185,0.11885,-0.719705,-0.849136
186,0.573851,0.28729,-1.19807
187,0.525848,0.0427933,-1.38285
188,-0.0403198,0.149678,-0.999171
189,0.0369838,-0.0981292,-0.913033
190,0.0981261,0.278254,-0.706503
191,-0.0125175,-0.0882148,-0.878183
192,0.452751,-0.235281,-1.37114
193,-0.12769,-0.701197,-1.15378
194,-0.278656,0.133747,-0.985274
195,-0.113941,-0.711064,-1.12738
196,0.0979078,0.301619,-0.623424
197,0.235438,0.0963226,-0.561796
198,0.152796,0.139968,-0.778831
199,0.0478157,-0.0801049,-1.03777
200,0.493605,-0.258126,-0.753841
201,0.456362,0.0173888,-0.774507
202,0.467839,0.140684,-1.50387
203,-0.168607,-0.0755648,-0.41731
204,0.0503434,-0.0376203,-0.389222
205,0.192798,0.0459951,-1.24464
206,0.0305301,0.145643,-0.519058
207,0.51777,-0.128734,-0.861776
208,0.516392,0.0157679,-0.843459
209,0.238175,0.152259,-0.459425
210,0.041405,-0.189002,-1.33845
211,0.03809,-0.0987685,-0.489227
212,0.0219025,0.231099,-0.219486
213,0.0323272,0.229588,-0.344907
214,0.231264,-0.167021,-0.478501
215,0.373811,-0.169709,-0.479751
216,0.269773,0.210799,-0.688783
217,0.212654,-0.079785,-0.849037
218,-0.0248298,-0.0400389,-0.298712
219,-0.136932,-0.0746406,-0.976853
220,0.390609,0.317665,-0.802312
221,0.276965,0.386512,-0.808237
222,-0.054087,0.4054,-0.620263
223,0.15656,0.462223,-0.825088
224,0.244219,0.281019,-0.763021
225,0.0777808,0.563166,-0.469459
226,-0.0645587,-0.0569872,-0.192858
227,0.0870942,0.236506,-0.727108
228,0.300463,0.427537,-0.227682
229,0.216779,0.483657,-0.662576
230,0.0904695,0.441166,-0.180896
231,0.266048,0.366411,-0.549334
232,0.160584,0.411769,-0.201573
233,0.0150005,0.0534396,-0.839991
234,0.0728839,0.485175,-0.126355
235,-0.125057,0.226941,-0.0836427
236,0.358626,0.435616,-0.254581
237,0.144849,0.230341,-0.382915
238,0.272387,0.457241,-0.41486
239,0.125176,-0.0479038,0.106828
240,0.343661,0.3983,-0.186378
241,0.295706,0.210973,-0.850268
242,0.245685,0.0711566,-0.161955
243,0.47562,0.11053,-0.151
244,0.345859,0.850652,-0.644342
245,0.179253,0.686738,0.0245427
246,0.101469,-0.0952619,0.167951
247,0.107091,0.563826,-0.170074
248,0.306209,0.396147,-0.00363908
249,0.014117,0.118235,-0.332705
250,0.0447076,0.59055,0.0534654
251,0.0198508,0.518598,-0.223295
252,-0.133302,1.09003,-0.863075
253,0.152435,0.570319,0.0348012
254,-0.217866,0.0967223,0.146988
255,0.105538,0.0307141,-0.152943
256,0.0613159,0.437456,-0.358014
257,-0.00482878,0.590423,0.239387
258,-0.0497825,0.590546,-0.309188
259,-0.110286,0.52589,-0.325454
260,0.0008638,0.53303,0.128888
261,0.0402195,0.562483,-0.29377
262,0.167463,0.635284,0.180496
263,0.0781519,0.345073,0.33904
264,-0.253716,0.264763,-0.120449
265,0.0037199,0.488606,-0.0562139
266,0.372546,0.892672,0.212446
267,0.299779,0.917005,-0.985488
268,-0.205272,0.409618,-0.213253
269,0.291468,0.406453,0.246737
270,-0.0918193,1.21708,-1.19639
271,-0.233889,0.3746,-0.237656
272,-0.158786,0.0466798,-0.348215
273,0.061858,0.419391,-0.376423
274,-0.0436072,0.373575,0.00737932
275,-0.122907,0.465298,0.0180615
276,0.0327516,0.204553,0.15335
277,-0.0329276,0.217076,-0.144646
278,0.420728,0.771173,-0.783959
279,-0.186301,0.0995786,-0.342965
280,0.174677,0.831047,-0.656938
281,0.576183,0.821945,-1.05861
282,0.165432,0.488458,0.43919
283,0.400835,0.254966,0.165358
284,0.59877,0.961183,-1.00046
285,0.335481,0.275545,0.109082
286,-0.0388834,0.467627,0.372259
287,-0.175512,0.440466,-0.123008
288,-0.292684,0.283483,-0.126027
289,-0.0337759,0.328444,-0.122714
290,0.517501,0.83683,-0.927498
291,0.857076,0.71838,-0.823971
292,0.0548311,0.360004,-0.0136456
293,-0.00977272,0.590472,-0.870869
294,0.125466,0.588212,-0.850131
295,0.099285,0.596513,-0.130345
296,0.143441,0.60142,-0.773663
297,-0.0841634,0.0936562,-0.172391
298,0.0639199,0.854116,-0.662168
299,0.329321,0.614746,-0.601008
300,-0.0632905,0.396006,-0.0344307
301,-0.025395,0.598846,-0.446641
302,0.144453,0.716074,-0.538505
303,0.0839908,0.570193,-0.623077
304,0.32309,1.3029,-0.504112
305,0.226909,1.2714,-0.56648
306,-0.0690943,0.822245,-0.400732
307,-0.171892,1.08128,-0.631163
308,-0.117769,0.760147,-0.451449
309,0.161423,0.492063,-0.784741
310,-0.225442,0.972385,-0.493354
311,0.172817,0.874213,-0.844464
312,0.352893,0.526341,-0.701391
313,0.158642,0.509624,-1.14724
314,0.0628505,0.528077,-0.379858
315,0.059879,0.512937,-0.666568
316,0.0904652,0.687779,-0.659075
317,0.259375,0.680944,-1.00898
318,0.439063,0.519606,-0.720492
319,0.0741877,0.481865,-0.721664
320,0.160334,0.388788,-0.64776
321,0.226216,0.673745,-0.503138
322,0.339099,0.708503,-0.497296
323,0.218402,0.681005,-0.628998
324,0.318702,0.590994,-1.04613
325,-0.181016,0.64901,-0.802853
326,0.266881,0.590876,-0.72087
327,0.273823,0.450291,-0.661835
328,0.0716229,0.402758,-0.602543
329,0.0756163,0.251347,-0.614426
330,0.271336,0.753134,-0.629729
331,0.0452176,0.41393,-0.813763
332,-0.501592,0.869482,-0.253826
333,0.0489377,0.237926,-0.817218
334,0.154551,0.694264,-0.622603
335,0.0829173,0.405363,-0.799203
336,0.123162,0.329373,-0.705152
337,0.0664844,0.472817,-0.629198
338,-0.654105,0.840398,0.0138541
339,0.103672,0.404481,-0.644232
340,-0.453852,1.03406,-0.542932
341,-0.328202,0.994692,-0.0905789
342,0.264726,0.15254,-0.79436
343,0.28433,0.72217,-0.638519
344,0.395058,0.868031,-1.33365
345,0.394014,0.832335,-1.18122
346,0.339119,0.932233,-1.04977
347,-0.395932,0.915405,-0.406588
348,0.403732,0.876839,-0.706599
349,0.521243,0.728028,-0.74527
350,0.288673,0.742613,-1.27469
351,0.324423,0.872296,-0.641173
352,0.540297,0.873729,-1.3657
353,-0.661543,0.980282,-0.500905
354,0.51229,0.63507,-1.41753
355,0.433859,0.768971,-1.0119
356,0.330024,0.70291,-1.12242
357,0.224296,0.319767,-0.607032
358,0.332187,0.491301,-0.725407
359,0.374067,0.728767,-1.11254
360,0.347093,0.559154,-1.04844
361,0.18355,0.507412,-0.425203
362,0.178754,0.768098,-0.915417
363,-0.740021,1.23513,-0.506138
364,0.0156981,0.42267,-0.515744
365,0.318246,0.735584,-0.887387
366,0.299278,0.87107,-1.11373
367,0.154788,0.479069,-0.480811
368,0.562004,0.83323,-1.17764
369,0.481133,0.731051,-1.02773
370,0.444752,0.657766,-1.02885
371,0.123309,0.433781,-0.603828
372,0.0950165,0.270028,-1.22743
373,0.144185,0.571677,-0.511349
374,0.422332,0.758242,-0.5156
375,0.0839079,0.458503,-0.342727
376,0.11522,0.644602,-0.950265
377,0.0823944,0.634439,-0.999523
378,0.576781,0.635789,-0.986069
379,0.454713,0.706095,-0.382594
380,0.142865,0.722532,-0.307478
381,0.395493,0.798514,-0.977382
382,0.0954609,0.465656,-1.00989
383,0.480445,0.843493,-0.98189
384,0.212466,0.610822,-0.424761
385,0.179868,0.61875,-0.946237
386,0.0547234,0.646566,-1.00935
387,0.175673,0.592855,-1.13721
388,0.160456,0.600014,-0.793584
389,0.0250652,0.63298,-1.04405
390,0.469187,0.431337,-0.355952
391,0.00174485,0.664271,-0.567616
392,0.358052,0.744094,-0.198176
393,-0.0467352,0.646426,-1.10018
394,0.667353,0.711725,-0.920525
395,0.54806,0.561004,-0.0204679
396,0.252224,0.728384,-0.769952
397,0.119648,0.690354,-1.29519
398,-0.0786422,0.658216,-0.847905
399,0.224347,0.72024,-0.824149
400,0.143518,0.525101,-0.697155
401,0.11955,0.412223,-0.836671
402,0.300203,0.116999,-1.07224
403,0.170041,0.269824,-1.16684
404,0.637133,0.615313,-1.12301
405,0.555736,0.741004,-0.93639
406,0.596611,0.7835,-0.915381
407,0.00269868,0.565578,-0.466423
408,0.137612,0.684937,-1.27323
409,0.139438,0.687708,-0.699734
410,0.0381189,0.651518,-1.21404
411,0.0329211,0.512546,-1.17907
412,0.01376,0.613949,-0.948013
413,-0.1446,0.391341,-0.719504
414,0.353276,0.682923,-0.795481
415,0.33667,0.594452,-0.73204
416,-0.0180967,0.738191,-0.694775
417,0.393896,0.625059,-0.761102
418,-0.0954166,0.45311,-0.497796
419,0.330319,0.629625,-0.829768
420,-0.262891,0.365388,-0.632334
421,0.0859116,0.790982,-0.903492
422,0.243559,0.849462,-0.912848
423,-0.0628133,0.290003,-0.835717
424,0.0262443,0.720693,-0.979707
425,0.64002,0.494954,-0.984094
426,-0.1161,0.592823,-0.56112
427,-0.0637722,0.538227,-1.10214
428,-8.99807e-05,0.31098,-0.618826
429,0.00131167,0.778137,-1.20447
430,-0.026415,0.527703,-0.667236
431,0.804298,0.455502,-0.951484
432,-0.097672,0.442608,-0.748619
433,0.582045,0.562521,-0.34921
434,0.0478719,0.522171,-0.610263
435,0.841256,0.422171,-0.931243
436,0.316827,0.470594,-0.500575
437,-0.0128118,0.871964,-1.23829
438,0.0116536,0.633573,-0.591812
439,0.379808,0.13573,-0.521594
440,0.286718,0.778116,-1.29679
441,0.00609608,0.592692,-0.863553
442,0.339499,0.216064,-0.611218
443,0.223017,0.271974,-0.152633
444,0.215187,0.241119,-0.189122
445,-0.112317,0.631792,-0.874037
446,-0.264932,0.658377,-0.829414
447,0.228966,0.69405,-1.2961
448,0.373291,0.832882,-0.828818
449,0.117266,0.649124,-0.59453
450,0.108271,0.386791,-0.939581
451,0.113376,0.795917,-0.811239
452,-0.196625,0.711854,-0.858961
453,0.286125,0.807872,-1.1946
454,0.0487019,0.342531,-0.766916
455,0.0714298,0.902823,-1.02848
456,0.0306925,0.801347,-1.50404
457,0.0197564,0.317931,-0.0239661
458,0.132264,0.30078,0.11164
459,-0.386764,0.655699,-1.52464
460,-0.281898,0.682672,-1.00555
461,-0.139587,0.637756,-1.29485
462,0.103067,0.987795,-1.75263
463,0.0977145,0.903332,-1.11702
464,-0.136283,0.705655,-1.43281
465,0.184693,0.866125,-1.51898
466,-0.283606,0.658831,-0.948501
467,0.0300085,0.994883,-1.41374
468,0.219364,0.652982,-0.780818
469,-0.160818,0.675107,-0.718169
470,-0.243641,0.694608,-1.41025
471,0.101514,0.71777,-1.10417
472,-0.0195262,0.75131,-0.730868
473,-0.323962,0.768313,-1.38971
474,-0.129336,0.811445,-1.03684
475,-0.367667,0.660733,-1.4626
476,-0.512576,0.710675,-1.52529
477,-0.0684042,0.826535,-0.676163
478,0.208616,0.561685,-0.461798
479,-0.379646,1.03949,-1.35519
480,-0.399034,1.05224,-1.38324
481,-0.377338,0.723955,-1.40929
482,-0.428885,0.568802,-1.62524
483,-0.488717,1.20697,-1.40891
484,-0.0630312,0.760897,-0.605886
485,-0.0417591,1.03362,-1.18337
486,-0.336467,0.928504,-1.56733
487,0.0135747,0.986798,-0.648671
488,-0.184637,1.18136,-0.812921
489,-0.15741,0.770481,-0.770793
490,-0.422761,0.764129,-1.23884
491,-0.1057,1.00046,-1.1076
492,-0.0704393,0.794389,-0.815448
493,-0.154994,0.751859,-0.676456
494,-0.0374868,1.10134,-1.12492
495,0.0768699,0.636936,-0.597573
496,0.055291,0.695938,-0.600765
497,-0.282218,1.19832,-0.808787
498,-0.209523,0.415386,-0.503871
499,0.00687516,1.00124,-1.20135
500,-0.147835,0.595627,-0.685257
semi;colon
