Frame ID,X,Y,Z
174,-0.365597,-0.385872,1.92306
175,0.065583,-0.00858807,2.24821
176,-0.718661,0.0590085,1.23932
177,-0.441453,-0.372477,2.14872
178,0.0390499,-0.0464928,2.27595
179,0.270668,-0.212184,2.1557
180,0.290011,0.556144,1.83393
181,-0.0121004,0.0423975,2.26893
182,-0.0549593,-0.00437072,2.37438
183,0.190905,0.30444,2.5522
184,0.139448,0.46333,2.16471
185,0.0266879,-0.130206,2.47961
186,0.0153644,0.392301,2.45448
187,0.0029255,0.0374219,2.32132
188,0.179768,0.397614,2.69819
189,0.189072,0.362275,2.36649
190,0.0580154,0.395871,2.55191
191,-0.518927,-0.578476,1.18024
192,-0.061991,0.230879,2.34641
193,0.169954,0.0820247,2.47462
194,0.0990558,0.542631,2.74185
195,0.167372,-0.123156,2.48362
196,0.119703,0.0352723,2.61182
197,0.128979,0.530575,2.41599
198,0.0850764,-0.0011436,2.42622
199,0.0788635,0.308698,2.6994
200,0.0745732,0.372337,2.60203
201,0.147592,0.543151,2.20695
202,0.357723,0.695821,2.50779
203,0.287925,0.464411,2.65531
204,0.276868,0.63957,2.46676
205,0.185474,0.189179,2.78838
206,0.20212,0.721359,2.87023
207,0.08679,0.0667992,2.37926
208,0.0259366,0.438736,2.85367
209,0.106178,0.0105716,2.37424
210,-0.080492,-0.192283,1.87588
211,0.0548333,0.168648,2.87622
212,-0.00768768,0.535544,2.7698
213,0.214243,0.680007,2.97283
214,0.135618,0.676363,2.96396
215,0.137001,0.250152,2.89897
216,-0.00397856,0.510175,2.75891
217,0.177096,0.29443,2.86199
218,-0.182788,0.376423,2.86397
219,0.298591,0.43451,2.47744
220,0.543766,0.395997,2.8967
221,-0.102017,0.275656,2.98529
222,-0.0735026,0.634326,2.80353
223,0.304883,0.739485,2.97571
224,0.316827,0.482926,3.0183
225,-0.114664,0.321862,2.26386
226,0.336174,0.474156,3.24174
227,0.306192,0.762006,2.96782
228,-0.0418794,0.350025,2.69169
229,0.384106,0.861422,2.98382
230,0.107157,0.127717,3.00947
231,0.90493,0.336184,2.89991
232,0.442691,0.530777,3.19118
233,0.381008,0.623086,2.89484
234,0.00596513,0.151915,2.89757
235,0.290603,0.136713,2.88623
236,0.339958,0.372599,2.82296
237,0.0632687,0.219024,3.13043
238,0.0294818,0.523903,2.51211
239,0.271467,0.252287,2.76747
240,-0.199035,0.239192,2.66037
241,0.249279,0.508689,3.51969
242,0.610929,0.593077,2.42303
243,0.421728,0.415496,3.58949
244,-0.285771,0.0185851,3.18797
245,0.213702,0.453231,2.9577
246,0.244862,0.454826,3.54269
247,0.197521,0.615772,2.83258
248,0.355964,0.479064,3.61813
249,0.334874,0.448427,3.73012
250,0.26732,0.70934,2.89608
251,-0.300843,0.139763,3.03178
252,-0.295886,0.17895,2.96812
253,0.741259,0.350827,3.22237
254,0.303108,0.427849,3.74393
255,0.282933,0.454581,3.65445
256,0.336803,0.422825,3.94676
257,0.260204,0.649655,3.7526
258,0.155361,-0.00295799,3.13855
259,0.290026,0.270878,3.99478
260,-0.1953,0.0808073,3.48052
261,0.0819099,0.379725,3.92994
262,0.288793,0.243448,3.83706
263,0.315649,0.227225,3.81176
264,0.292103,0.560063,3.6339
265,0.362456,0.32632,3.97766
266,-0.133427,0.000736804,3.65728
267,0.285574,0.462108,3.62327
268,0.277937,0.623254,3.86667
269,0.276279,0.676311,3.87061
270,0.426794,0.489799,3.54845
271,0.0617807,0.860575,4.28562
272,0.540571,0.5018,3.56214
273,0.0659417,0.466263,3.89388
274,0.0613397,0.713621,4.09017
275,0.285185,0.484124,3.81945
276,0.23308,0.512616,4.09295
277,0.241819,0.510395,4.01782
278,0.405219,0.543466,4.26747
279,-0.0691575,1.03203,4.29488
280,0.166302,0.535223,3.86549
281,0.249366,0.48703,4.25485
282,0.0892574,0.224288,3.68952
283,0.09671,0.310027,3.90759
284,-0.103672,0.779932,4.00506
285,-0.216631,0.374742,4.08434
286,0.044202,0.320901,3.92761
287,0.402214,0.358123,4.44991
288,0.4639,0.431073,4.49621
289,0.159211,0.337838,3.99575
290,0.128701,0.9275,4.34079
291,0.115932,0.335615,3.86986
292,0.107059,0.141896,3.83817
293,0.0161805,0.908718,4.47568
294,-0.00335011,0.953325,4.6208
295,-0.201857,0.557607,4.0904
296,-0.130166,0.377502,4.03861
297,0.598143,0.721286,4.58936
298,0.799117,0.617403,4.43251
299,0.116466,0.953828,4.51954
300,0.210366,0.894572,4.48797
301,0.459997,0.576823,4.72824
302,0.701766,0.68334,4.72628
303,0.605349,0.623295,4.86277
304,0.55904,0.716668,4.75349
305,0.528624,0.716861,4.83955
306,0.755391,0.733848,4.74216
307,0.615583,0.784323,4.73393
308,0.342685,1.2271,4.08497
309,0.54155,0.803373,4.93388
310,0.515037,0.89865,4.69937
311,0.74816,0.757081,4.5948
312,0.735345,0.694349,4.63048
313,0.290591,0.799975,4.43875
314,0.66601,0.654528,4.81545
315,0.341426,0.873064,4.41669
316,0.630991,0.519917,4.87011
317,0.745384,0.361701,4.62152
318,0.48814,0.55406,4.81677
319,0.675896,0.764,4.71877
320,0.643709,0.968949,4.61965
321,0.464541,0.523538,5.14015
322,0.493026,0.738052,5.0467
323,0.69531,0.666667,4.58932
324,0.621023,0.578926,4.6544
325,0.694038,0.901208,5.01397
326,0.797539,0.741098,4.89134
327,0.529758,0.628368,4.72051
328,0.515846,0.30686,4.85615
329,0.586545,0.643481,4.8876
330,0.611382,0.587186,5.09001
331,0.685682,0.870294,4.94147
332,0.559909,0.322565,4.85678
333,0.339616,0.569652,5.33048
334,0.725477,0.484351,4.87139
335,0.64481,0.891798,4.95053
336,0.394735,0.661154,5.27696
337,0.604465,0.97545,4.95503
338,0.622857,0.689964,5.21244
339,0.619592,0.412474,5.36977
340,0.809617,0.734381,5.03041
341,0.600013,0.557801,5.35214
342,0.536757,1.03023,4.91374
343,0.597239,0.828317,5.04758
344,0.636492,0.644275,5.42386
345,0.56909,0.760986,5.40803
346,0.354325,0.619649,5.56633
347,0.57638,0.665934,5.05027
348,0.841888,0.799033,5.42679
349,0.724563,0.535937,5.4224
350,0.492676,0.891042,4.97581
351,0.690958,0.956489,5.7915
352,0.556497,0.977229,5.57035
353,0.807733,0.710128,5.30161
354,0.54776,0.766218,5.64668
355,0.458143,0.954457,5.63333
356,0.658942,0.671802,5.63708
357,0.547829,0.965444,5.78011
358,0.53839,0.828875,5.7849
359,0.520631,0.772214,5.62547
360,0.324522,0.734143,5.54338
361,0.499299,1.02108,5.65601
362,0.778995,0.918567,5.29801
363,0.657924,0.710211,5.70919
364,0.729665,0.923092,5.33923
365,0.725155,0.751829,5.31408
366,0.479351,0.660316,5.41267
367,0.472245,1.01751,5.54909
368,0.459997,0.744885,5.30818
369,0.71399,1.01311,5.88465
370,0.631273,0.848321,5.88968
371,0.600526,0.712287,5.39615
372,0.628656,0.939088,5.83022
373,0.866623,0.996306,6.09237
374,0.675439,0.927575,5.81007
375,0.723564,1.17682,6.04866
376,0.517681,0.699114,5.49029
377,0.797341,1.17946,6.20817
378,0.503416,0.730384,5.48792
379,0.906092,1.08839,6.22737
380,0.896945,0.892892,6.1398
381,0.52331,0.507801,5.3844
382,0.493524,0.517631,5.34921
383,0.757845,1.34018,6.12851
384,0.949551,1.0402,6.11275
385,0.831301,1.16521,5.32691
386,0.71984,0.973164,6.20034
387,0.747064,1.15612,5.99532
388,0.245941,0.444766,4.61357
389,0.525759,0.603902,5.4695
390,0.907504,1.42953,6.51498
391,0.806893,1.43553,6.34574
392,0.961701,0.782397,6.48424
393,0.772603,0.953949,6.4755
394,0.802591,0.977242,6.29268
395,0.808103,1.42228,6.38165
396,0.926152,1.26276,6.45493
397,0.978764,1.58933,6.64119
398,0.674702,1.06389,6.51782
399,0.88033,0.875906,6.11731
400,0.689352,1.03837,6.617
401,0.49412,1.48647,6.45596
402,0.956196,1.24288,6.53437
403,0.594297,1.06691,6.66642
404,0.949238,1.23937,6.51195
405,0.762429,1.06135,6.51918
406,0.580971,1.46648,6.31341
407,0.63961,1.05644,6.61311
408,0.649933,1.10315,6.59298
409,0.750171,1.42806,6.49372
410,1.11059,1.33265,6.36083
411,0.788007,1.52059,6.35648
412,1.04704,1.33789,6.6916
413,0.791245,1.25287,6.67636
414,0.807993,1.30149,6.66034
415,0.865055,1.10576,6.29957
416,0.241273,1.11147,5.39892
417,0.937107,1.15905,6.38284
418,0.86399,1.17458,6.45628
419,0.594495,1.01243,6.64629
420,0.857919,1.42589,6.65606
421,0.78641,1.20971,6.36176
422,0.834115,1.28492,6.51292
423,0.626868,0.818292,6.7136
424,0.97738,1.28457,6.56951
425,0.579806,1.22418,6.7797
426,0.693917,1.42855,6.2914
427,1.14556,1.24537,6.92999
428,0.57238,1.17365,6.78934
429,0.472894,1.00088,6.51686
430,1.17118,1.29887,6.91571
431,0.662026,1.20402,6.34142
432,0.63585,1.1955,6.49948
433,0.646083,1.19991,6.47987
434,0.787414,1.39631,6.40795
435,0.627979,1.19817,6.59834
436,0.596756,0.673659,6.55658
437,1.10221,1.18971,6.83171
438,0.307348,0.972877,6.81396
439,0.710476,1.31456,6.35891
440,0.943862,1.12528,6.84608
441,1.19128,1.41684,6.40307
442,1.00125,1.21981,6.94665
443,0.814376,1.08382,7.11833
444,0.773713,1.18508,6.7953
445,0.538858,0.771806,6.88826
446,0.420777,1.20858,6.72629
447,0.296673,0.877147,6.83183
448,0.856431,1.05575,6.94264
449,0.928045,1.15599,7.41641
450,0.220954,1.3412,6.79979
451,1.2178,0.644977,6.63564
452,0.851116,1.38786,6.42579
453,0.99457,1.22864,7.25797
454,0.839873,1.39407,6.47594
455,0.947086,1.4506,6.39208
456,0.304473,1.00564,6.9645
457,1.1182,1.26808,7.12764
458,0.934671,1.4139,6.3241
459,0.896481,1.37306,6.31065
460,1.06155,1.26974,7.43313
461,1.0253,1.22594,7.19467
462,0.931132,1.26958,7.5582
463,1.11867,1.02661,7.16141
464,1.16672,1.4951,7.05394
465,1.20498,1.22978,7.45125
466,1.06806,1.3928,7.56963
467,1.26543,1.31539,7.04406
468,0.978322,1.2801,7.52976
469,0.841641,1.05404,7.50161
470,1.00114,1.1596,7.44075
471,0.913711,1.42786,7.70539
472,0.591544,1.49114,6.38981
473,0.902079,0.946112,7.52914
474,1.04594,1.11829,7.10505
475,0.937516,0.971455,7.31578
476,1.29405,1.34015,7.42077
477,0.6772,1.28212,6.47418
478,0.775096,0.860246,7.4555
479,0.720805,0.949117,7.44078
480,0.707028,0.912884,7.52391
481,0.653881,1.50102,7.7274
482,0.849214,1.28847,6.43588
483,1.48762,0.957758,7.49328
484,1.23431,1.74975,7.2944
485,0.68673,0.976683,7.51074
486,0.894045,1.71532,7.5153
487,0.746057,0.849244,7.586
488,0.682021,0.937266,7.56327
489,0.642962,0.62483,7.61477
490,0.715983,0.798625,7.81705
491,0.609633,0.690933,7.63209
492,1.09842,0.771767,7.55898
493,0.591879,0.669983,7.73663
494,0.702726,0.862209,7.82978
495,1.74139,0.935671,7.17459
496,0.733568,0.875685,7.75017
497,0.664353,0.751219,7.83074
498,0.837849,1.87892,7.39677
499,0.950153,1.02911,7.59955
500,0.645768,0.611367,7.83083
