Frame ID,X,Y,Z
84,0.382105,-0.113905,-0.158359
85,-0.0867782,-0.636751,0.239368
86,0.88812,-0.35163,0.181546
87,0.0100037,-0.0771324,-0.662627
88,0.387789,-0.129426,-0.386176
89,0.0669757,-0.329103,-0.596415
90,0.284075,-0.321651,-0.323643
91,0.0100912,-0.326579,-0.302461
92,0.403042,-0.190441,-0.583717
93,0.817635,-0.527476,0.290725
94,0.845265,-0.616368,0.230989
95,0.214801,-0.219344,-0.301803
96,0.343416,-0.359715,0.781014
97,0.0453339,-0.540451,-0.277001
98,0.670919,-0.541353,0.266847
99,0.120327,0.12061,-0.584103
100,0.333314,-0.111998,-0.711261
101,0.0151803,-0.357675,-0.545338
102,-0.115192,-0.33396,-0.556319
103,0.434885,-0.135761,-0.535587
104,0.151365,0.108053,-0.57389
105,-0.115826,-0.315346,-0.478369
106,0.23685,-0.487289,-0.569902
107,0.424172,0.328259,-0.246619
108,0.278753,-0.463755,-0.345604
109,0.0697729,0.0107932,-0.655023
110,0.457443,0.0916722,-0.607685
111,0.469626,0.110884,-0.66506
112,0.452808,-0.0830147,-0.595386
113,0.424486,-0.368998,-0.796801
114,0.61463,-0.600573,-0.0354286
115,0.735785,-0.297871,0.436458
116,0.454004,-0.304487,-0.777161
117,0.348125,0.184069,-0.275935
118,0.72305,-0.607503,0.507813
119,0.562845,-0.75519,0.135111
120,0.635593,0.0566055,-0.318557
121,0.741838,-0.530348,0.491479
122,0.614938,-0.325631,0.384386
123,0.476454,-0.0370803,-0.426608
124,0.299629,-0.558614,-0.527766
125,0.230869,-0.156158,-0.16016
126,0.472232,0.238909,-0.380381
127,0.0938953,-0.588803,-0.639418
128,0.228493,-0.0362116,-0.603469
129,0.226382,-0.0935071,-0.120152
130,0.459221,0.218395,-0.319713
131,0.255433,-0.27488,-0.77691
132,0.208955,0.060313,-0.553771
133,0.492293,0.436403,-0.244443
134,0.180487,-0.398366,-0.751315
135,0.612746,-0.121311,-0.389634
136,0.42847,0.262785,-0.409919
137,0.21361,-0.196359,-0.0268522
138,0.191629,0.167751,-0.164916
139,0.252758,-0.133993,-0.408568
140,0.251168,-0.0333885,-0.42532
141,0.486793,-0.0187921,0.115311
142,0.286845,-0.317881,-0.0452413
143,0.187347,0.0451956,-0.0925133
144,-0.00315567,0.00292305,-0.410954
145,0.641096,0.097201,-0.544942
146,0.282799,-0.0523187,-0.244558
147,0.365975,-0.0579985,-0.209338
148,0.371231,-0.0196993,-0.305878
149,0.447694,0.254381,-0.47234
150,0.264148,0.0563733,-0.00198205
151,0.126372,-0.0174808,0.106154
152,0.667651,0.14177,-0.474416
153,0.228232,0.0820391,0.0128438
154,0.429611,0.109384,-0.249154
155,0.398946,-0.141108,-0.064639
156,-0.23047,-0.114313,-0.00612119
157,0.142385,-0.188392,0.108184
158,0.398917,-0.0549071,-0.0308431
159,0.097548,-0.0770011,-0.128449
160,0.506508,0.226267,0.14419
161,0.383047,-0.0452863,-0.15491
162,0.363431,-0.106674,-0.0992974
163,0.315524,-0.0584927,-0.0183812
164,0.331377,0.0197668,-0.166231
165,0.173688,0.161182,-0.195118
166,0.31543,0.133353,-0.288926
167,0.153789,0.0447026,-0.0362483
168,0.63262,0.309173,-0.290685
169,0.276363,-0.360452,0.131916
170,0.35368,-0.195887,0.121968
171,0.296668,-0.321704,0.0922299
172,0.196578,0.363286,-0.246608
173,0.544435,0.345524,-0.333029
174,0.910927,0.356032,-0.301859
175,0.62437,0.471834,-0.338677
176,0.670431,0.544262,-0.152739
177,0.549369,0.462752,-0.468409
178,0.191939,-0.300718,0.107765
179,-0.00935957,-0.0240913,0.053722
180,-0.0370927,0.298956,-0.217701
181,0.687582,0.464798,-0.424298
182,0.35226,-0.19705,0.295642
183,0.409667,-0.128517,0.0716334
184,-0.00216527,0.281334,-0.129908
185,0.520204,0.282808,-0.595716
186,-0.0278347,0.151461,0.368266
187,-0.014109,0.284092,0.245507
188,0.669776,0.555725,-0.215791
189,0.549299,0.391777,-0.306397
190,0.919547,0.532544,-0.0329253
191,0.172716,0.067352,0.131711
192,0.0662342,0.0656605,0.0790897
193,0.219445,0.574962,0.26057
194,0.740125,0.371008,-0.365347
195,0.516431,0.421215,0.140629
196,0.580318,0.625738,-0.373566
197,-0.169466,0.113126,-0.313565
198,0.530842,0.39924,-0.0501792
199,0.708827,0.388094,-0.492355
200,0.57564,0.448218,-0.0738134
201,0.36801,0.29793,0.0440592
202,0.443605,-0.086576,0.166814
203,0.529415,0.376424,-0.11433
204,0.722735,0.440399,-0.278004
205,0.0316219,0.0521492,0.0593015
206,0.587553,0.422061,-0.13294
207,0.795147,0.447683,0.209171
208,-0.0111378,0.0027116,-0.122
209,0.645996,0.458676,-0.163084
210,0.480822,0.350174,-0.192749
211,0.431816,0.562498,-0.518851
212,-0.109663,0.0890527,-0.153115
213,0.558758,0.319778,-0.31989
214,0.0919723,0.0850544,-0.141789
215,0.283524,0.143252,0.0762371
216,0.180603,-0.0332957,-0.0576319
217,-0.0518572,0.0812042,-0.20157
218,0.215549,-0.0109394,0.339906
219,0.0494081,0.0871026,0.190434
220,0.637899,0.438164,-0.353728
221,-0.0176755,0.177126,-0.0136828
222,0.505738,0.0520078,-0.098968
223,0.728288,0.207081,0.067152
224,0.350527,0.386996,-0.183274
225,-0.0198756,0.321416,0.116651
226,0.458451,0.236369,-0.577045
227,0.116829,0.189973,-0.11058
228,0.264781,0.423998,-0.181439
229,0.321129,0.38326,-0.198697
230,0.975807,0.320953,-0.804839
231,-0.113943,0.423342,-0.0723604
232,0.457685,0.233234,-0.227792
233,0.362117,-0.022673,-0.344525
234,0.0216358,-0.0861769,-0.425356
235,0.575853,0.188221,-0.212102
236,0.589539,0.0862731,-0.245419
237,0.378639,0.260229,-0.0721921
238,-0.169705,0.497289,-0.151547
239,-0.314038,0.245285,0.30953
240,0.571868,0.252709,-0.0483234
241,0.127073,0.259392,-0.0648251
242,-0.0160605,0.29089,0.0461294
243,0.247496,0.147826,0.00254134
244,0.0386579,0.291636,-0.141223
245,0.252831,0.0489741,-0.012426
246,0.525265,-0.0896365,-0.478006
247,0.16993,0.0204834,0.145363
248,0.451819,0.273971,-0.140397
249,0.754038,-0.0123395,-0.392823
250,0.412679,0.321537,-0.119948
251,-0.261945,0.633826,0.178909
252,0.463771,0.364016,0.0731609
253,-0.384644,-0.287984,0.0169766
254,0.234883,-0.0968692,-0.00594259
255,0.519543,0.206097,-0.360747
256,0.278355,0.242982,-0.29651
257,0.501982,0.419336,-0.0693289
258,0.48739,0.0686139,-0.360757
259,0.438506,0.298237,-0.261726
260,0.608578,0.0795001,-0.251949
261,0.540341,0.193414,-0.224974
262,0.624117,0.141509,-0.338817
263,0.283195,0.285585,-0.428424
264,0.295574,0.586604,-0.138396
265,0.590121,0.33422,-0.245989
266,0.618086,0.312693,-0.369668
267,-0.419651,-0.228534,0.146461
268,0.393585,0.544233,0.1936
269,0.401478,0.556069,0.182287
270,-0.187239,-0.493384,0.0185608
271,0.52048,0.428649,-0.336128
272,0.367377,0.606863,0.010146
273,0.473646,0.507998,0.0491236
274,0.551351,-0.0806871,-0.328194
275,0.4295,0.586404,0.125982
276,0.426386,0.558966,0.101571
277,-0.328313,-0.291129,-0.118364
278,0.572189,0.527591,0.00993093
279,0.780374,-0.00644932,-0.165758
280,0.522556,-0.105935,-0.189848
281,0.685159,0.523573,-0.0396346
282,-0.302562,-0.342785,0.0340768
283,0.744982,-0.534296,-0.024004
284,0.704234,0.626043,-0.113326
285,0.932471,-0.0613342,-0.324396
286,0.614904,0.378579,0.0659263
287,0.683775,0.703532,-0.0281479
288,0.786396,-0.620612,-0.305598
289,-0.556882,-0.140062,-0.0707457
290,0.645286,0.853757,-0.0181856
291,0.615505,0.551943,-0.222029
292,0.519529,0.476441,0.201056
293,0.72122,0.672017,0.0456756
294,0.40217,0.403149,-0.0154405
295,-0.530027,0.0815918,-0.129649
296,-0.718197,-0.153767,0.250832
297,0.536731,0.486466,0.0335734
298,1.04468,0.565043,-0.149597
299,0.432895,0.0811173,0.357176
300,0.430768,0.624858,0.356278
301,0.438136,0.327376,0.382847
302,0.467811,0.470176,0.40714
303,0.24231,0.51949,-0.0538175
304,0.59338,0.706584,0.271829
305,-0.568988,0.246681,0.169027
306,0.331312,0.111977,0.0725103
307,0.763343,0.908611,-0.133271
308,0.43103,0.0503467,0.188102
309,0.51118,0.631608,-0.237167
310,0.331203,0.169477,0.0597968
311,0.528749,0.657616,-0.292681
312,0.577163,0.579351,-0.209733
313,0.526216,0.0729406,0.157698
314,0.469917,0.23822,0.0468032
315,0.190129,0.656384,-0.427618
316,0.507071,0.202526,0.0705167
317,0.375199,0.525399,-0.493937
318,0.141317,0.318485,0.0398051
319,0.123199,0.352034,0.00942642
320,0.607149,0.248211,0.0221932
321,-0.404374,0.184849,0.0192181
322,-0.6152,-0.0230544,0.290726
323,0.2927,0.0165127,0.222007
324,0.125121,0.628325,-0.537047
325,0.461734,0.386298,0.0224808
326,-0.617873,0.6913,0.189162
327,0.748683,0.381612,-0.0399614
328,0.320076,0.304362,-0.112789
329,-0.245989,0.604837,0.108412
330,0.180948,0.729284,-0.399694
331,0.130346,0.675418,-0.464563
332,-0.782755,0.118532,0.337797
333,0.688607,0.050363,-0.205656
334,0.118726,0.806213,-0.631209
335,0.659162,0.0155207,-0.260637
336,0.450297,0.56812,-0.00146915
337,-0.796455,-0.201565,-0.00949434
338,0.374224,0.534059,0.0731016
339,0.498886,0.474292,0.0453226
340,0.35839,0.361033,-0.0694439
341,0.534218,0.575543,0.0138985
342,0.823582,0.395039,-0.0480617
343,0.398863,0.12019,-0.160302
344,0.565704,0.217084,0.0803383
345,-0.0935345,0.764669,-0.47409
346,-0.0379737,0.743533,-0.677171
347,0.484408,-0.0364118,-0.0787307
348,0.233246,0.482595,0.0958832
349,0.661087,0.469672,-0.26546
350,0.761718,0.45496,-0.204708
351,-1.04499,0.402467,0.288769
352,0.60353,0.218201,0.1227
353,0.884071,0.531837,0.047402
354,0.47311,-0.0443673,0.146693
355,0.698721,0.460194,-0.0900485
356,0.744711,0.655834,0.00830227
357,0.510068,0.583511,-0.126132
358,-1.07867,0.374324,0.293163
359,0.576514,0.557547,0.113382
360,-1.15413,0.438169,0.144213
361,0.683272,-0.127701,-0.182949
362,-1.1943,0.445109,-0.0437959
363,0.636289,-0.0557349,-0.204522
364,0.598799,0.250537,-0.332597
365,0.75973,0.0712226,0.0957604
366,0.75843,0.810644,-0.0632213
367,0.547956,-0.166252,-0.277404
368,0.836343,0.185644,0.103939
369,-1.23515,0.563641,0.159473
370,0.170334,0.0876718,0.358871
371,0.79175,0.232073,0.214924
372,0.912114,1.01561,-0.243656
373,0.219577,0.189933,0.222698
374,0.674539,0.362393,0.102096
375,0.873689,0.342503,0.234841
376,-0.0680222,0.729279,-0.761406
377,0.240654,0.0473432,0.293821
378,0.912824,0.70659,0.159874
379,0.577241,0.425922,-0.00939571
380,0.590061,0.910418,-0.196095
381,-0.204793,0.774929,-0.738784
382,0.212473,-0.05705,0.400998
383,-1.17814,0.570957,0.118284
384,0.627294,0.320218,0.333857
385,-0.243792,0.593287,-0.724326
386,0.449015,0.45885,0.1554
387,0.595048,1.11814,-0.361986
388,0.377209,0.317848,0.121775
389,0.761651,0.357773,0.205244
390,0.671514,0.391208,0.295319
391,-0.161516,0.693111,-0.851746
392,0.619806,0.364506,0.304554
393,-0.15916,0.82239,-0.854734
394,0.652877,0.395687,0.322163
395,0.778194,0.263051,-0.166927
396,0.661734,0.130854,0.0543719
397,0.672427,0.32929,0.0271262
398,-0.0458979,0.730192,-0.997045
399,0.64513,0.45872,0.0139641
400,0.0371417,0.547761,-0.00587826
401,0.365117,0.0625639,0.115847
402,0.982053,0.546848,0.533177
403,0.564832,0.325892,-0.0665004
404,0.745005,0.345031,0.0377983
405,0.502224,0.188571,0.174751
406,0.804928,0.400917,-0.330817
407,1.04028,0.579487,0.576304
408,0.547619,0.169519,0.109335
409,0.958327,0.389732,0.352547
410,0.613015,0.328405,0.229743
411,0.390493,0.0506886,0.0590557
412,0.377111,0.332617,0.292626
413,0.40955,0.0311447,-0.0128616
414,1.01178,0.422447,0.293782
415,1.01907,0.469593,0.453702
416,-0.196906,0.808336,-0.604418
417,0.731318,0.283339,-0.255344
418,1.03947,0.306707,0.503717
419,0.471897,0.394782,0.181151
420,0.731997,0.327007,-0.25194
421,-0.108248,0.589658,-0.373878
422,1.27377,0.155464,0.524102
423,0.839074,0.285251,-0.325308
424,0.565952,0.341441,-0.315834
425,-0.132331,0.592745,-0.231074
426,0.0643414,0.66506,-0.253552
427,0.643501,0.353966,-0.197028
428,0.671739,0.401008,-0.198333
429,-0.0599044,0.896678,-0.623413
430,0.591687,0.343566,-0.343105
431,0.823165,0.375662,-0.052733
432,-0.696213,0.959724,-0.803416
433,-0.682552,0.953453,-0.842616
434,1.20692,-0.0376128,0.441889
435,0.435114,0.578049,0.299053
436,-0.367254,1.01655,-0.498567
437,-0.202044,0.25478,-0.371685
438,0.379328,0.483859,0.327609
439,-0.386788,1.08228,-0.544048
440,1.09891,0.4736,0.282656
441,-0.183356,0.171584,-0.435249
442,0.521108,0.698358,0.475444
443,1.20661,0.0217026,0.447829
444,1.28047,0.053702,0.445028
445,1.21249,0.0878845,0.412117
446,-0.312341,0.866437,-0.370636
447,-0.388011,0.863485,-0.258763
448,1.18908,0.00898104,0.405456
449,1.02691,-0.00388546,0.152766
450,0.427851,0.381745,0.517271
451,-0.397507,0.9159,-0.362957
452,0.37956,0.311081,0.442689
453,1.1166,0.114421,-0.0123224
454,1.09949,-0.0774216,0.531399
455,0.326901,0.430173,0.558576
456,-0.355358,0.883607,-0.19352
457,-0.0985705,0.581851,-0.173002
458,-0.428123,0.804259,-0.189553
459,-0.359332,0.360713,-0.131358
460,-0.385748,0.890384,-0.477632
461,-0.291457,0.869862,-0.230556
462,-0.37481,0.874854,-0.407966
463,0.788365,-0.189234,-0.0400263
464,-0.31207,0.880938,-0.218334
465,1.29101,0.418099,0.677111
466,0.0672054,0.331536,-0.187533
467,-0.497653,0.535329,0.0740083
468,-0.658338,0.380797,0.0581193
469,-0.428176,0.829851,-0.0657319
470,-0.264834,0.269164,-0.422214
471,-0.280872,0.368809,-0.194335
472,-0.428784,0.848437,-0.274229
473,0.272636,0.419753,0.157491
474,0.309108,0.331639,0.0849752
475,-0.514701,0.617311,-0.247648
476,0.550312,-0.138321,-0.0166737
477,-0.186286,0.497998,-0.185797
478,-0.268296,0.642165,-0.111893
479,-0.268003,0.501319,-0.181706
480,-0.374054,0.549371,-0.100546
481,0.593988,-0.0181801,-0.187127
482,0.263424,0.453483,-0.114494
483,0.637638,-0.123198,0.370606
484,0.635296,-0.0624184,0.37647
485,0.682,-0.124638,0.0111057
486,-0.0993398,0.682866,-0.377475
487,0.734721,-0.0323094,0.230618
488,-0.535568,0.357782,-0.0743555
489,-0.257587,0.671223,-0.208534
490,-0.114653,0.791602,-0.205891
491,-0.564196,0.471406,-0.171805
492,0.701298,-0.01213,0.309724
493,0.49198,-0.164721,0.203046
494,-0.222611,0.773759,-0.404333
495,-0.601757,0.647285,-0.327567
496,-0.245999,0.610824,-0.241744
497,0.620875,-0.193179,0.110145
498,-0.480934,0.551154,-0.237638
499,-0.171225,0.700555,-0.0839243
500,-0.230108,0.667257,-0.3026
semi;colon
