Frame ID,X,Y,Z
82,0.441647,-0.124967,1.06747
83,0.310966,0.0517078,0.820016
84,0.0445765,-0.00438126,1.02136
85,0.604563,-0.196037,0.981262
86,0.232145,-0.242045,1.32393
87,0.175335,-0.132252,1.15388
88,0.335848,0.0608671,1.28254
89,0.241768,-0.212334,1.08374
90,0.114761,0.281072,0.938984
91,0.384958,-0.0521672,1.01982
92,0.309777,-0.0844103,1.05679
93,0.601083,-0.30848,0.926187
94,0.325101,-0.157985,1.17916
95,0.441797,0.0694674,0.664083
96,-0.018671,-0.178443,1.34367
97,0.299324,0.260071,1.26623
98,0.399412,-0.0939819,0.782437
99,0.402453,0.108264,1.55372
100,0.209066,-0.0164218,0.751524
101,0.0363895,0.503374,0.994657
102,0.285542,-0.113002,1.10401
103,0.0654035,-0.244696,1.12707
104,0.174585,0.247156,1.23975
105,0.18536,0.345016,1.20468
106,0.234486,0.143756,1.29899
107,0.1217,-0.442483,0.976957
108,0.032025,0.312752,1.20488
109,0.182448,0.25598,1.38073
110,0.313842,0.0880659,1.09977
111,-0.0669288,0.21191,1.35987
112,0.044667,0.164816,1.43196
113,0.649284,-0.314812,1.50708
114,0.396611,0.0188444,0.852955
115,0.369698,-0.0282331,0.726566
116,-0.0514248,0.381056,1.3752
117,-0.159716,0.28666,1.33828
118,0.265578,0.138202,1.68803
119,0.0639825,0.500916,1.12475
120,-0.134223,0.166381,1.52433
121,0.037728,0.264907,1.45793
122,-0.102223,0.549362,1.16445
123,-0.190814,0.140662,1.57669
124,-0.171665,0.100772,1.61633
125,0.16245,0.155993,1.4869
126,0.481255,0.103638,1.29852
127,0.238351,0.32322,1.07061
128,0.176972,-0.447708,1.42784
129,-0.238119,0.26144,1.62339
130,0.257244,-0.315581,1.53013
131,-0.367608,0.431661,1.11659
132,0.317426,0.219092,1.84278
133,0.24022,0.197841,1.905
134,0.0835823,0.155348,1.77785
135,-0.328182,0.0773472,1.69489
136,0.202276,0.313225,1.91523
137,0.132688,0.12334,1.9789
138,0.0736246,0.281633,1.68375
139,-0.117505,0.325953,1.04164
140,-0.409401,-0.10747,1.6974
141,-0.0349501,0.30734,1.73248
142,0.395072,0.295487,1.89365
143,-0.0439162,0.206927,1.94419
144,-0.269276,0.406286,1.81466
145,0.423661,0.258009,1.81838
146,0.422337,0.262291,1.89323
147,0.0923161,0.312519,1.7143
148,-0.267178,0.333971,1.67714
149,0.193547,0.283721,2.03047
150,0.529001,0.198774,1.49725
151,0.388331,0.030399,1.63177
152,-0.190437,-0.173916,1.70419
153,0.0304903,0.389012,2.00984
154,-0.253435,0.220233,2.1835
155,-0.179254,0.199203,2.11713
156,-0.129195,-0.0200449,1.54133
157,0.103806,0.467362,2.25524
158,0.135068,0.44225,2.0779
159,0.279312,0.304642,2.13877
160,-0.0405024,-0.498935,1.79801
161,0.0141824,-0.13869,1.47559
162,-0.223043,0.138872,1.71587
163,-0.47433,0.0723164,1.79329
164,0.171204,0.1315,1.77382
165,0.296473,0.0760688,1.70856
166,-0.24765,0.234091,2.35059
167,-0.28716,0.370366,1.49869
168,-0.260637,0.0269053,2.04311
169,-0.161236,0.204964,2.31723
170,-0.316363,0.0827896,1.98931
171,0.422558,-0.108423,1.7251
172,0.418713,-0.065247,1.73131
173,-0.161776,0.076879,2.10168
174,-0.686361,0.263797,1.77943
175,0.423452,-0.0267975,1.7307
176,-0.0744979,-0.0108918,1.39317
177,0.202342,0.494924,2.55258
178,-0.308296,0.269176,1.66987
179,0.289887,0.586013,2.49653
180,0.135717,0.421206,2.47171
181,-0.52163,0.249547,1.82483
182,0.229577,0.492468,2.44048
183,0.297783,0.561232,2.29433
184,0.29736,-0.178794,1.75797
185,0.287959,0.603106,2.45299
186,-0.508791,0.227013,2.58045
187,-0.606928,0.340725,2.59115
188,-0.464857,0.64228,1.903
189,-0.345881,0.316331,2.46297
190,-0.36824,-0.310488,1.36219
191,-0.526662,0.510185,2.60495
192,-0.597988,0.244383,2.48671
193,-0.518962,0.405442,1.40069
194,0.0433137,0.530834,2.59334
195,-0.527901,0.393409,1.41556
196,-0.562799,0.274697,2.64538
197,-0.776628,0.299922,2.46136
198,-0.542927,0.270286,2.50053
199,-0.428842,0.522166,2.6167
200,-0.287076,0.427603,2.57724
201,-0.491013,0.464489,2.46546
202,-0.645574,0.4022,2.32944
203,-0.70234,0.238858,2.53817
204,0.216176,0.711839,2.31901
205,-0.36306,0.455423,2.88489
206,0.241326,0.768075,2.39241
207,-0.51716,0.458878,3.0323
208,-0.686117,0.415746,2.18919
209,-0.475722,0.27864,2.12918
210,-0.834742,0.17175,2.45825
211,-0.302153,0.202678,2.62267
212,-0.807054,0.386687,3.19456
213,-0.646559,0.65998,3.16551
214,-0.470281,0.197828,2.78533
215,-0.273674,0.214708,2.59944
216,-0.685349,0.274833,3.15846
217,-0.705153,0.29605,3.20617
218,-0.457967,0.350648,2.47628
219,-0.795156,0.440703,3.25026
220,-0.0905491,0.131601,2.70964
221,-0.0692335,0.11924,2.68469
222,-0.668859,0.350794,2.55442
223,-0.929944,0.151599,2.62903
224,-0.14781,0.143559,2.55387
225,-0.998551,0.275162,2.45669
226,-0.141223,0.482354,2.46214
227,-0.826115,0.344503,2.92562
228,-0.599441,0.467018,3.31351
229,-0.571674,0.740946,3.22739
230,-0.766543,0.530115,3.3789
231,-0.70477,0.361349,3.51222
232,-0.861824,0.351455,2.84617
233,-0.742068,0.495744,3.15193
234,-0.70338,0.497146,3.27941
235,-0.607447,0.530862,3.37096
236,-0.687119,0.307106,2.93134
237,-0.729302,0.322875,3.1142
238,-1.06755,0.3007,3.02189
239,-0.773652,0.641446,3.45562
240,-0.319171,0.586385,2.85332
241,-0.791599,0.718169,3.4613
242,-0.547726,0.364339,3.55407
243,-0.50395,0.478046,3.77736
244,-0.616003,0.565174,3.63319
245,-0.922797,1.01547,3.64366
246,-0.259757,0.682661,2.83317
247,-0.754992,0.236346,3.33067
248,-0.578731,0.5309,3.6945
249,-0.307421,0.544514,2.84313
250,-0.391452,0.494274,3.82639
251,-0.495131,0.360332,3.78982
252,-0.324465,0.161143,3.57306
253,-0.886669,0.585441,3.66201
254,-0.513941,0.509515,3.58256
255,-0.822454,0.544274,3.70134
256,-0.314066,0.577074,3.63119
257,-0.61109,0.275589,2.84035
258,-0.296666,0.31164,3.73898
259,-0.667638,0.211202,2.93335
260,-1.1274,0.504407,3.02878
261,-0.46474,0.322981,4.00424
262,-0.397132,0.406302,3.79317
263,-0.748852,0.516178,3.78672
264,-0.566419,0.179215,3.88637
265,-0.823445,0.260429,3.11333
266,-0.695792,0.418081,4.12426
267,-0.445252,0.37967,3.84214
268,-0.42332,0.218887,3.97628
269,-0.843736,0.211791,2.90893
270,-0.698744,0.330892,3.97875
271,-0.541916,0.302434,3.93057
272,-0.780737,0.450451,2.70364
273,-0.761999,0.311196,2.7778
274,-0.84108,0.228984,3.91051
275,-0.82692,0.25032,3.93839
276,-0.761333,0.501863,4.19734
277,-0.637946,0.394275,4.13881
278,-0.836966,0.377361,3.85345
279,-0.713449,0.380714,3.77329
280,-0.564187,0.304249,4.07385
281,-0.545205,0.32504,3.92332
282,-0.968638,0.274545,2.94262
283,-0.744013,0.439355,4.05211
284,-0.742509,0.484667,4.05307
285,-0.889628,0.269704,2.87713
286,-0.705376,0.28182,4.0204
287,-0.558636,0.407929,4.22848
288,-0.272842,0.305317,4.08052
289,-0.565028,0.666484,4.16941
290,-0.936505,0.470475,2.8587
291,-0.610463,0.202923,3.9662
292,-0.424089,0.446947,4.33736
293,-0.214206,0.607017,4.55725
294,-0.51713,0.565673,4.51488
295,-0.540475,0.580803,4.25838
296,-0.38551,0.411711,4.35336
297,-0.574434,0.506292,4.26251
298,-0.516766,0.443719,4.41131
299,-0.847539,0.753538,3.79094
300,-0.603087,0.508884,4.44955
301,-0.855883,0.407737,3.75784
302,-0.667908,0.399026,4.10468
303,-0.318086,0.80238,4.24968
304,-0.0373004,0.608977,4.7497
305,-0.730424,0.439047,3.95212
306,-0.772066,0.582481,4.36221
307,0.0377503,0.698583,4.72497
308,-0.939726,0.56266,3.69373
309,-0.715482,0.546991,4.16267
310,-0.323253,0.464992,4.53225
311,-0.644928,0.621158,4.40552
312,-0.676311,0.75454,3.62604
313,-0.180087,0.539765,4.52578
314,-0.42688,0.457962,4.73563
315,-0.631585,0.441191,4.55723
316,-0.538434,0.238867,4.38391
317,-0.439954,0.584199,4.37268
318,-0.492276,0.168517,4.72554
319,-0.50675,0.122223,4.73489
320,-0.27913,0.499351,4.48925
321,-0.643029,0.331365,4.59295
322,-0.413258,0.429125,4.5201
323,-0.630369,0.308972,4.7856
324,-0.521051,0.113382,5.15135
325,-0.666615,0.277653,4.82067
326,-0.436923,-0.00845615,4.80068
327,-0.54617,0.239352,4.65823
328,-0.73737,0.0752319,4.8707
329,-0.774273,0.225425,4.82635
330,-0.65919,0.147214,4.81053
331,-0.450286,0.027946,4.94983
332,-0.362148,0.152175,4.61492
333,-0.768625,-0.0532774,4.76076
334,-0.680153,0.257597,4.48634
335,-0.46315,0.476935,4.36196
336,-0.526943,0.0660959,4.96498
337,-0.521134,-0.0624875,4.52876
338,-0.251012,0.232411,4.45136
339,-0.564449,0.122834,5.04891
340,-0.45725,-0.116504,4.69263
341,-0.429379,-0.0523077,4.55632
342,-0.633162,0.197878,5.08237
343,-0.562337,0.137982,5.0463
344,-0.797039,-0.0104882,4.80839
345,-0.972866,0.270588,5.16865
346,-0.544542,0.0391832,5.12222
347,-0.708041,0.146976,5.30005
348,-0.372647,-0.298353,4.60141
349,-0.509857,0.091506,5.17405
350,-0.720746,-0.00488916,5.13678
351,-0.597836,0.277522,5.25951
352,-0.228909,-0.0267033,4.47971
353,-0.826179,0.124611,4.94614
354,-0.973162,0.453649,4.51035
355,-0.558162,0.0704354,5.01936
356,-1.05164,0.0997444,5.21672
357,-0.987457,0.225657,5.35827
358,-0.787468,0.0810962,5.53241
359,-0.454071,0.0859518,5.46201
360,-0.827125,0.295201,5.51316
361,-0.831691,0.00405569,5.68183
362,-0.526322,-0.11246,5.35272
363,-0.881272,0.261379,5.23675
364,-0.501026,0.222645,5.16006
365,-0.497126,0.294709,5.14619
366,-0.643503,0.212132,5.17623
367,-0.924193,0.394877,5.25774
368,-0.816724,0.281875,5.34756
369,-1.01452,0.233196,5.16854
370,-0.986011,0.0446584,5.42516
371,-0.59307,0.180553,5.17787
372,-0.600197,-0.196398,5.53815
373,-1.23627,0.0709528,5.08373
374,-0.634407,0.239167,5.23901
375,-0.711405,0.100007,5.30335
376,-0.316719,0.0756097,5.60355
377,-1.14984,0.235817,5.14481
378,-0.397368,0.517996,5.29148
379,-1.32193,0.261302,5.44215
380,-1.28655,0.367683,5.59906
381,-1.0683,0.328623,5.74343
382,-1.27575,0.207829,5.68849
383,-0.893314,0.184333,6.05357
384,-1.19752,0.201201,5.63983
385,-1.16507,0.538803,5.945
386,-1.25335,0.0077105,5.3849
387,-1.44066,0.38742,5.60224
388,-0.0383092,-0.079593,5.81071
389,-1.32379,0.257718,5.57139
390,-1.25874,0.336723,5.92545
391,-1.26378,0.434615,5.68544
392,-0.961734,0.349212,5.69916
393,-0.87813,0.241867,6.14239
394,-1.15176,0.319025,6.03174
395,-1.03057,0.188712,5.9019
396,-1.31872,0.04727,5.81473
397,-0.853086,0.259198,6.30304
398,-1.24626,0.291523,6.20937
399,-1.11741,0.128109,6.17453
400,-0.736404,0.373883,6.2141
401,-1.23724,0.35385,6.33666
402,-1.07247,-0.619107,5.07346
403,-0.7825,0.290191,6.18271
404,-0.851656,0.434852,6.16622
405,-1.03339,-0.391524,5.05853
406,-1.12756,0.0861927,6.09191
407,-1.10507,-0.405393,4.99938
408,-0.724288,0.398914,5.55531
409,-1.12237,0.209209,6.20323
410,-0.728222,0.141793,5.55068
411,-1.36854,0.0786933,5.81803
412,-1.25214,0.112189,6.34533
413,-1.25102,-0.847914,4.94181
414,-1.32861,0.372381,6.26449
415,-1.19525,0.331704,6.34666
416,-0.768757,0.464456,6.08275
417,-0.95391,0.257924,6.38888
418,-0.767357,0.549467,6.52151
419,-0.856875,0.387091,6.55924
420,-0.94723,0.261277,6.70696
421,-1.23247,0.247497,6.49276
422,-0.725369,0.410609,6.19732
423,-1.30385,-0.872963,4.92821
424,-1.13495,0.398715,6.23991
425,-0.784449,0.105321,6.29615
426,-1.24834,0.125136,6.63651
427,-1.22107,0.16376,6.66918
428,-1.12641,0.386237,6.43874
429,-1.01999,0.151747,6.59423
430,-1.08258,0.168582,6.71066
431,-0.78265,0.262732,6.70989
432,-0.633449,0.275933,6.29736
433,-0.769716,0.249564,6.66433
434,-0.925236,0.363125,6.80089
435,-1.0147,0.194559,6.53186
436,-0.693767,0.407604,6.96665
437,-0.643527,0.313535,6.79557
438,-0.581026,0.355772,6.15191
439,-0.720294,0.34868,6.82143
440,-0.530406,0.324145,6.7568
441,-0.6997,0.38946,6.7497
442,-0.824623,0.0825699,6.35457
443,-0.619772,0.400774,7.09771
444,-0.537121,0.580846,7.19127
445,-0.508778,0.579232,7.17549
446,-0.715572,0.322283,6.64298
447,-0.781037,0.232761,7.19081
448,-0.349477,0.332552,7.1773
449,-1.03088,0.119471,6.65833
450,-0.854485,0.117435,7.09888
451,-0.455834,0.558118,6.72785
452,-0.520678,0.621523,7.11272
453,-0.467595,0.411748,7.05672
454,-0.634456,0.373041,6.38385
455,-1.05974,0.243069,6.79768
456,-0.725786,0.183701,7.19086
457,-0.628538,0.217508,6.8295
458,-0.399248,0.475079,7.10727
459,-0.802773,0.400983,7.13562
460,-0.595227,0.21001,6.8265
461,-0.434796,0.573596,7.06717
462,-1.03461,0.267384,7.37314
463,-0.918822,0.67228,7.22565
464,-0.644076,0.253605,6.76125
465,-0.915549,0.538291,7.49339
466,-0.817098,0.575222,7.29486
467,-1.06474,0.117854,7.3611
468,-0.883038,0.513749,7.4251
469,-0.69339,0.0173316,6.9423
470,-0.73605,0.451684,7.29646
471,-0.466515,0.310837,6.72713
472,-0.871859,0.476837,7.23168
473,-0.774542,0.0532698,6.88007
474,-0.553908,0.460845,7.61104
475,-0.621192,0.505057,7.57586
476,-0.577249,0.386057,7.2757
477,-0.67146,0.447173,7.31858
478,-0.857881,0.616247,7.49089
479,-1.10769,0.267712,7.50514
480,-0.633537,0.432211,7.71826
481,-0.625689,0.618264,7.6918
482,-0.593967,0.361542,6.83551
483,-0.439151,0.539838,7.50177
484,-0.52675,0.672186,7.62844
485,-0.510933,0.595838,7.77901
486,-0.550799,0.301684,7.37094
487,-0.352922,0.475045,7.64929
488,-0.545064,0.497417,7.67899
489,-0.764558,0.745125,7.49294
490,-1.14722,0.225609,7.55829
491,-0.717651,0.715842,7.60387
492,-0.462636,0.720816,7.82586
493,-0.257011,0.802584,7.58013
494,-0.524194,0.729096,7.9576
495,-0.429907,0.365953,7.92287
496,-0.404845,0.476945,7.84846
497,-0.505586,0.396426,7.9639
498,-0.866479,0.107211,7.49751
499,-0.284917,0.47172,7.85069
500,-0.486154,0.504547,7.86034
semi;colon
