Frame ID,X,Y,Z
136,-0.62785,0.411765,0.233092
137,-0.338567,0.573839,0.137151
138,-0.348172,0.375044,0.158293
139,-0.339836,0.692962,0.0834144
140,-0.376606,0.494767,-0.0331083
141,-0.369267,0.589007,-0.0843665
142,-0.239115,0.70462,-0.0810076
143,-0.475547,0.337102,0.293907
144,-0.561944,0.533619,0.226082
145,-0.853213,0.781585,0.219667
146,-0.14947,0.437949,0.294781
147,-0.567002,0.388146,0.273325
148,-0.493334,0.683259,0.0646113
149,-0.28957,0.713389,-0.108353
150,-0.452166,0.668727,0.0544496
151,-0.200164,0.11188,0.239975
152,-0.461119,0.407321,0.561915
153,-0.361141,0.298696,0.18731
154,0.00911904,0.147942,0.116938
155,-0.431628,0.723077,0.0510268
156,-0.00370267,0.0852382,0.31429
157,-0.439395,0.225909,0.141172
158,-0.239148,0.30426,0.449166
159,-0.411274,0.712733,0.174451
160,-0.210965,0.12799,0.240692
161,-0.464549,0.879268,0.145687
162,0.108376,0.111023,0.547743
163,-0.651139,1.06992,-0.0115821
164,-0.255757,0.60824,0.0376041
165,-0.282431,0.148118,0.402908
166,-0.278417,0.438051,0.055771
167,-0.726707,1.34243,0.232654
168,-0.584373,0.438745,0.122246
169,-0.634368,0.668339,0.047789
170,-0.183214,0.730658,-0.0835157
171,-0.478392,0.832974,-0.0256549
172,-0.553743,0.749991,0.253578
173,-0.19792,0.0639379,0.375584
174,-0.636876,0.528915,0.135704
175,-0.418679,1.10646,0.267151
176,-0.592446,1.2735,0.168186
177,-0.326334,0.458982,0.196826
178,-0.507466,0.576925,0.0948319
179,0.32225,0.175576,0.345377
180,-0.217047,-0.104836,0.319729
181,-0.367486,0.616454,0.130354
182,-0.445823,0.600434,0.144098
183,-0.395344,0.152395,0.227804
184,-0.200039,-0.121312,0.260352
185,-0.267294,0.0183045,0.211504
186,-0.647344,0.29193,0.123552
187,-0.774432,0.196325,0.1384
188,-0.240963,1.06123,0.414342
189,-0.620554,0.533792,0.177093
190,-0.62943,0.484264,-0.114167
191,-0.713659,1.19133,-0.0970049
192,-0.353555,0.678615,0.128339
193,-0.29314,0.302861,0.129966
194,-0.402065,1.20027,0.335751
195,-0.214383,1.23308,0.252746
196,-0.0999752,0.973417,0.319902
197,-0.25158,1.23413,0.350971
198,-0.451557,1.24152,0.536072
199,-0.186048,0.273379,0.310422
200,-0.127938,1.04415,0.649877
201,-0.467431,0.221673,0.215618
202,-0.603831,0.0746244,-0.0556762
203,-0.778185,1.29208,0.329483
204,-0.229597,0.773752,0.356953
205,-0.57276,0.185567,-0.0927783
206,-0.631916,1.42233,0.440477
207,-0.260657,1.56273,0.43919
208,-0.354478,1.56223,0.531143
209,-0.328689,1.08164,0.395744
210,-0.573352,0.142966,-0.0363564
211,-0.309415,1.62841,0.545048
212,-0.422243,0.86242,0.222181
213,-0.325728,0.930071,0.404612
214,-0.311349,1.03253,0.386147
215,-0.192108,1.03959,0.429703
216,-0.375598,1.50644,0.534294
217,-0.251764,1.594,0.482446
218,-0.0879847,1.14749,-0.0617792
219,-0.57793,1.23306,0.210027
220,-0.496393,1.09667,0.345658
221,-0.0743565,1.47522,0.493594
222,-0.37068,1.11363,0.43897
223,-0.158608,1.47781,0.540191
224,-0.39934,1.03763,0.430563
225,-0.452451,1.20231,0.249037
226,-0.354701,1.22339,0.253316
227,-0.407013,1.18118,0.342575
228,0.175224,1.70954,0.375291
229,-0.662412,1.31108,0.25421
230,-0.445406,1.14173,0.118164
231,-0.433133,1.13515,0.383547
232,-0.275994,1.60543,0.706302
233,-0.33802,1.39488,0.340677
234,-0.325799,1.13323,0.261953
235,-0.345362,1.37279,0.425958
236,-0.374541,0.945965,0.0961402
237,0.138549,2.02722,0.256862
238,-0.332272,1.36378,0.335831
239,-0.513726,1.14676,0.0920225
240,-0.365696,1.04455,0.209306
241,0.0630374,1.79641,0.568398
242,-0.520542,0.899417,0.283523
243,-0.644082,1.31286,0.31167
244,-0.739573,1.39017,0.432359
245,-0.483973,1.24704,0.172394
246,-0.526862,1.23384,0.149992
247,-0.183065,1.14722,0.289479
248,-0.325253,1.22685,0.233937
249,0.167313,1.88101,0.843553
250,-0.588445,1.1998,0.124342
251,0.00716415,1.9673,0.768139
252,-0.586368,1.14088,-0.0226773
253,-0.711549,1.52865,0.572521
254,-0.550133,1.11254,0.153844
255,-0.160919,1.71469,0.305336
256,-0.630679,1.12655,0.369019
257,-0.674476,1.02364,0.291875
258,-0.386127,1.24364,0.216592
259,-0.467588,1.60706,0.102142
260,-0.661468,1.02915,0.448117
261,-0.62173,0.988335,0.309638
262,0.0997625,1.8463,0.80577
263,-0.308047,1.30571,0.139077
264,-0.0702128,1.16125,0.301399
265,-0.69181,1.60136,0.0983254
266,0.0257459,1.96412,0.76654
267,-0.409741,1.45055,0.187803
268,-0.479413,1.68045,0.159388
269,-0.139552,1.19455,0.476673
270,-0.348464,1.21823,0.382813
271,-0.599714,1.74213,0.0870491
272,-0.60938,1.65033,0.00637132
273,-0.353234,1.35609,0.262959
274,0.208621,1.88926,0.853393
275,-0.303863,1.56552,0.175194
276,0.324489,1.86928,0.772391
277,-0.387788,1.49434,0.522953
278,-0.116641,1.25551,0.299697
279,-0.742438,1.62746,0.0478435
280,-0.676358,1.69252,0.185068
281,-0.345301,1.46361,0.292818
282,-0.477904,1.52394,-0.0404069
283,0.140071,2.31451,0.655101
284,-0.0497942,1.29419,0.313164
285,-0.144666,1.57597,0.349248
286,-0.0656973,1.59122,0.177278
287,-0.550391,1.57929,0.215739
288,-0.529332,1.59517,0.276524
289,-0.39704,1.4262,0.219135
290,-0.0784651,1.69376,0.16605
291,-0.603389,1.27508,0.420478
292,-0.396253,1.63784,0.214245
293,-0.449962,1.56472,0.0183724
294,-0.508214,1.6339,0.137727
295,-0.0883114,1.73587,0.406468
296,-0.370376,1.62042,0.272261
297,-0.499756,1.37426,0.526288
298,0.039485,1.66504,0.544386
299,-0.380015,1.18872,0.695607
300,-0.32877,1.65588,0.2465
301,-0.222345,1.69188,0.106372
302,-0.210175,1.69656,0.266858
303,0.114685,1.5485,0.480639
304,0.0647996,1.58588,0.38836
305,-0.555655,1.60663,0.187471
306,-0.0886372,1.67648,0.460191
307,-0.61639,1.61423,0.131234
308,0.305877,2.68826,0.578108
309,-0.530133,1.57175,0.234029
310,0.123008,1.47705,0.326007
311,-0.222256,1.5865,-0.0157032
312,-0.251426,1.75365,0.246791
313,-0.503036,1.6477,0.145184
314,-0.0244365,1.81047,0.59207
315,-0.0965674,1.81353,0.693654
316,-0.378157,1.73758,0.318608
317,0.0538847,2.75044,0.561884
318,0.128113,1.84909,0.453303
319,-0.129795,1.8725,0.863868
320,-0.375015,1.43314,0.0778465
321,0.272637,1.51808,0.48199
322,-0.439332,1.60825,-0.07759
323,0.276992,1.35951,-0.00204931
324,0.628098,2.5303,0.458975
325,0.5868,2.49848,0.491252
326,0.209423,1.47818,0.697314
327,0.235576,1.54351,0.706517
328,0.334598,1.50639,0.407592
329,0.285746,1.77824,0.411813
330,0.347327,1.70826,0.0831196
331,0.558453,1.52355,-0.0369389
332,-0.171545,1.85714,0.65933
333,-0.0116817,2.82724,0.588786
334,-0.240319,1.7477,0.649774
335,0.452706,2.49073,0.608735
336,-0.159806,1.60433,0.625057
337,0.334546,1.39083,0.211743
338,0.391702,2.49221,0.29837
339,-0.208875,2.09652,0.673455
340,0.143428,2.87557,0.432033
341,-0.198886,2.06106,0.551409
342,0.169524,1.50017,0.636235
343,0.291116,1.40932,0.27074
344,0.00509392,1.54062,0.286599
345,-0.461014,2.25626,0.511185
346,0.377492,2.50819,0.477625
347,0.0243687,1.55335,0.36165
348,0.5135,1.64233,0.0929765
349,0.452349,2.68378,0.137326
350,0.375463,1.24561,0.310807
351,0.728976,1.6091,-0.0325215
352,0.564047,1.51907,0.204648
353,0.718835,1.79526,0.07126
354,0.483731,2.69417,0.116504
355,0.561499,1.42239,0.166105
356,-0.0371281,1.72123,0.346121
357,-0.0218141,2.31288,0.568932
358,-0.111992,2.38576,0.518256
359,0.251031,1.11583,-0.508595
360,0.0029046,2.33683,0.525582
361,0.544477,1.3718,0.143145
362,0.586696,1.62592,0.0362741
363,0.54243,1.50036,0.222915
364,0.0864055,1.5575,0.642488
365,0.594531,1.58886,0.0890913
366,0.705515,1.6585,-0.00286652
367,0.527889,1.80214,0.068586
368,-0.0862902,2.54368,0.937331
369,0.485806,2.39257,0.208566
370,0.84462,1.59226,-0.0812143
371,0.842155,1.59105,0.00738291
372,0.670673,1.75886,0.217725
373,0.401756,0.975545,-0.357461
374,0.847983,1.56891,-0.000693806
375,0.860021,1.5515,0.11012
376,0.490508,1.75025,0.205605
377,0.168444,0.837058,-0.272325
378,0.372575,2.10527,0.277368
379,0.711573,1.76453,0.0916973
380,0.886482,1.52775,-0.0797947
381,0.707806,2.16353,0.0085151
382,0.540024,1.96509,0.315125
383,0.52475,2.19618,0.12257
384,0.523512,2.48156,0.190421
385,0.319392,2.04565,0.0265073
386,0.531085,1.84178,0.106177
387,0.428894,2.0681,0.160905
388,0.140432,0.921333,-0.216509
389,0.372901,2.15759,-0.310518
390,0.180504,2.1476,0.0523481
391,0.47635,2.71074,0.29083
392,0.623707,1.76139,0.166563
393,0.213867,1.74584,0.0649597
394,0.109291,1.7071,-0.132132
395,0.633573,2.65836,0.425361
396,0.491664,1.93127,0.353804
397,0.30145,2.19105,0.263332
398,0.600681,1.73557,0.111524
399,0.475012,1.99109,0.0631671
400,0.315878,2.34556,0.0890734
401,0.450075,1.78816,0.13405
402,0.363384,2.37175,-0.0100687
403,0.563219,1.80613,-0.0919826
404,0.51569,1.84416,0.00393958
405,0.449608,2.19656,0.00210314
406,0.637345,1.69507,-0.054696
407,0.57702,2.14844,0.13261
408,0.737102,1.60354,0.0584281
409,0.59209,1.74582,0.134677
410,0.484232,1.71814,-0.00469419
411,0.928172,1.96499,0.176598
412,0.71996,1.68094,0.132755
413,0.624347,1.79251,-0.0756256
414,0.326395,2.42631,0.0663432
415,0.741368,1.93021,0.206026
416,0.264993,1.57213,0.0458217
417,0.915921,1.67832,0.335409
418,1.08702,1.96586,0.0963096
419,0.616697,2.72429,0.0229222
420,0.353382,2.39522,0.0541043
421,0.327178,2.36684,0.0525703
422,0.766121,2.67126,0.101654
423,0.448285,2.81373,-0.106402
424,0.492924,2.5389,-0.117391
425,0.387567,2.31917,0.0361495
426,1.23069,1.9344,-0.0129833
427,0.279478,1.85361,0.108828
428,0.60167,1.78394,-0.0336444
429,0.375694,1.8618,0.0397519
430,0.0135652,2.06626,0.188951
431,0.477382,1.91148,0.184327
432,0.356177,1.92054,-0.0369952
433,0.219794,2.02272,0.282807
434,1.30431,1.71358,-0.0416096
435,1.16591,1.85153,0.131104
436,0.13429,2.18962,0.0523578
437,1.2908,1.96384,0.0543077
438,1.25142,1.63674,0.125602
439,0.166814,2.0532,0.0151271
440,-0.0804968,1.91641,0.0910574
441,1.39364,1.70329,-0.0373965
442,0.41808,2.66816,0.0468762
443,-0.0276595,2.05487,-0.0940396
444,0.608526,1.81891,0.0653931
445,1.29612,1.97862,0.105398
446,0.563689,2.60878,0.0964389
447,1.19645,1.62064,-0.0317069
448,0.0105231,1.77506,0.28416
449,0.346445,1.69334,-0.0514313
450,1.2037,1.8609,0.171942
451,0.813466,1.84937,-0.0926382
452,0.684884,1.96851,-0.109263
453,0.499045,1.67537,-0.210286
454,1.2939,1.60422,-0.186689
455,0.436925,2.80172,0.121601
456,1.15415,1.38385,0.0131948
457,0.456654,1.72565,-0.317224
458,0.419887,2.60901,-0.0804471
459,-0.272981,1.79833,0.265454
460,0.819726,2.08927,-0.225438
461,1.20638,1.98782,0.416659
462,0.753076,1.58601,-0.0279247
463,1.14179,2.09734,0.607449
464,0.670353,2.02119,-0.0872971
465,1.26404,1.94042,0.48413
466,0.703165,1.55802,-0.0639861
467,0.573183,2.33713,0.25232
468,1.13853,1.91507,0.369916
469,1.15849,1.97698,0.743947
470,0.218314,2.3955,-0.0991491
471,0.279371,2.58138,-0.245318
472,0.155199,2.55168,-0.0984544
473,1.22276,2.1052,0.791358
474,0.642289,1.8344,0.271121
475,0.977789,1.92248,0.328962
476,0.678458,1.56913,-0.064051
477,0.425408,2.48981,-0.42
478,0.0217983,2.73657,-0.127001
479,0.531473,2.411,-0.0628795
480,0.870769,2.03957,0.134204
481,0.862081,2.07915,0.166618
482,1.34598,1.71105,0.62084
483,1.40058,1.84629,0.251682
484,0.298608,1.50997,-0.184337
485,0.637988,2.15226,-0.0774534
486,0.549299,1.65022,-0.182966
487,-0.21554,1.95321,0.474436
488,0.662514,2.10925,0.00460385
489,-0.251283,1.94535,0.474156
490,0.493892,2.54359,-0.570656
491,0.323866,2.76161,-0.374511
492,0.666023,1.74277,0.134964
493,0.400026,1.5261,-0.110257
494,1.80411,1.98751,0.38286
495,0.610876,1.69212,0.00205184
496,0.657835,1.61094,0.0943233
497,0.45834,1.73454,-0.139783
498,0.275232,2.71286,-0.552411
499,0.369139,2.7215,-0.625841
500,0.525718,2.63207,-0.801694
